drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
793,26,nula,373691,0,,,,,,sin semilla,
955,26,informativa,182568,2,0.020086336814007434,1.0,0.00018198362147406734,6.5,1.0,directa,5495.0
1650,26,no informativa,182568,4,0.0,2799.5,0.5094631483166515,187586.5,2799.5,indirecta,5495.0
2428,26,nula,373691,0,,,,,,sin semilla,
5134,26,nula,373691,0,,,,,,sin semilla,
5534,26,nula,249271,0,,,,,,sin semilla,
6000,26,no informativa,373691,6,0.0,2759.5,0.5021838034576888,187069.5,2759.5,indirecta,5495.0
6087,26,no informativa,182568,4,0.0,2781.5,0.5061874431301183,188492.0,2781.5,indirecta,5495.0
6120,26,informativa,373691,4,0.011689857435247902,2.0,0.0003639672429481347,121.0,2.0,directa,5495.0
6610,26,nula,292500,0,,,,,,sin semilla,
7033,26,nula,373691,0,,,,,,sin semilla,
9090,26,nula,373691,0,,,,,,sin semilla,
10050,26,nula,373691,0,,,,,,sin semilla,
10310,26,informativa,373691,8,0.0221361130156822,4.0,0.0007279344858962694,140.0,4.0,directa,5495.0
10781,26,nula,373691,0,,,,,,sin semilla,
10992,26,nula,373691,0,,,,,,sin semilla,
11273,26,nula,335701,0,,,,,,sin semilla,
12394,26,no informativa,373691,5,0.0,2792.5,0.508189262966333,188062.0,2792.5,indirecta,5495.0
12446,26,nula,373691,0,,,,,,sin semilla,
12757,26,nula,373691,0,,,,,,sin semilla,
14250,26,informativa,182568,5,0.078598709272203,1.0,0.00018198362147406734,6.5,1.0,directa,5495.0
14333,26,nula,373691,0,,,,,,sin semilla,
15627,26,informativa,182568,4,0.020741326057942457,1.0,0.00018198362147406734,6.5,1.0,directa,5495.0
18017,26,nula,373691,0,,,,,,sin semilla,
18781,26,no informativa,182568,5,0.0,2765.0,0.5031847133757962,185281.0,2765.0,indirecta,5495.0
22311,26,no informativa,373691,7,0.0,2800.5,0.5096451319381256,188011.0,2800.5,indirecta,5495.0
24538,26,informativa,182568,3,0.05982235094606562,1.0,0.00018198362147406734,6.5,1.0,directa,5495.0
25062,26,informativa,182568,9,0.020741326057942457,2.0,0.0003639672429481347,110.5,2.0,directa,5495.0
25324,26,nula,249271,0,,,,,,sin semilla,
25537,26,nula,182568,0,,,,,,sin semilla,
26818,26,nula,182568,0,,,,,,sin semilla,
27980,26,nula,373691,0,,,,,,sin semilla,
29815,26,no informativa,373691,2,0.0,2765.0,0.5031847133757962,185577.0,2765.0,indirecta,5495.0
30524,26,informativa,292241,841,0.023833768811089322,66.0,0.012010919017288443,4752.0,66.0,directa,5495.0
31462,26,nula,373691,0,,,,,,sin semilla,
31840,26,no informativa,373691,2,0.0,2749.0,0.500272975432211,184353.5,2749.0,indirecta,5495.0
31943,26,nula,182568,0,,,,,,sin semilla,
32630,26,nula,373691,0,,,,,,sin semilla,
32810,26,nula,287851,0,,,,,,sin semilla,
33082,26,nula,182568,0,,,,,,sin semilla,
33203,26,nula,335701,0,,,,,,sin semilla,
33600,26,nula,182568,0,,,,,,sin semilla,
33879,26,nula,182568,0,,,,,,sin semilla,
35599,26,informativa,373691,2,0.02051943060442451,1.0,0.00018198362147406734,25.0,1.0,directa,5495.0
37579,26,nula,182568,0,,,,,,sin semilla,
39830,26,nula,373691,0,,,,,,sin semilla,
40393,26,nula,182568,0,,,,,,sin semilla,
