drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
641,0,no informativa,213150,2,0.0,2037.0,0.5001227596366314,184687.5,2037.0,indirecta,4073.0
873,0,nula,7269,0,,,,,,sin semilla,
1217,0,nula,296141,0,,,,,,sin semilla,
1997,0,no informativa,213150,10,0.0,2051.0,0.5035600294623128,187696.5,2051.0,indirecta,4073.0
2096,0,nula,277819,0,,,,,,sin semilla,
4016,0,nula,216924,0,,,,,,sin semilla,
5734,0,nula,309423,0,,,,,,sin semilla,
5783,0,nula,127567,0,,,,,,sin semilla,
6381,0,nula,296141,0,,,,,,sin semilla,
6678,0,nula,253698,0,,,,,,sin semilla,
7693,0,nula,216924,0,,,,,,sin semilla,
8102,0,nula,278885,0,,,,,,sin semilla,
8348,0,nula,253698,0,,,,,,sin semilla,
8641,0,nula,343382,0,,,,,,sin semilla,
9857,0,nula,29125,0,,,,,,sin semilla,
10626,0,nula,343382,0,,,,,,sin semilla,
10667,0,nula,213150,0,,,,,,sin semilla,
13721,0,nula,69903,0,,,,,,sin semilla,
14691,0,nula,181145,0,,,,,,sin semilla,
15011,0,nula,347048,0,,,,,,sin semilla,
15059,0,nula,29125,0,,,,,,sin semilla,
15063,0,nula,179244,0,,,,,,sin semilla,
15846,0,nula,213150,0,,,,,,sin semilla,
18092,0,nula,181145,0,,,,,,sin semilla,
20489,0,nula,381503,0,,,,,,sin semilla,
20799,0,nula,178031,0,,,,,,sin semilla,
21625,0,nula,293251,0,,,,,,sin semilla,
22688,0,nula,134979,0,,,,,,sin semilla,
25946,0,nula,91262,0,,,,,,sin semilla,
26806,0,nula,343382,0,,,,,,sin semilla,
28499,0,nula,216924,0,,,,,,sin semilla,
29742,0,nula,127567,0,,,,,,sin semilla,
29857,0,nula,213150,0,,,,,,sin semilla,
30021,0,nula,127567,0,,,,,,sin semilla,
32983,0,nula,216924,0,,,,,,sin semilla,
34327,0,nula,278885,0,,,,,,sin semilla,
36533,0,nula,103518,0,,,,,,sin semilla,
36548,0,nula,127567,0,,,,,,sin semilla,
37347,0,informativa,181145,3,0.8750940860215054,1.0,0.00024551927326295114,2.5,1.0,directa,4073.0
37516,0,informativa,216924,3,0.023174370261677672,1.0,0.00024551927326295114,52.0,1.0,directa,4073.0
40677,0,nula,121301,0,,,,,,sin semilla,
40853,0,nula,253698,0,,,,,,sin semilla,
41001,0,nula,1958,0,,,,,,sin semilla,
41005,0,no informativa,213150,13,0.0,2058.0,0.5052786643751535,187991.0,2058.0,indirecta,4073.0
42245,0,nula,179244,0,,,,,,sin semilla,
42406,0,nula,253698,0,,,,,,sin semilla,
43113,0,nula,278885,0,,,,,,sin semilla,
43333,0,nula,253698,0,,,,,,sin semilla,
45213,0,nula,253698,0,,,,,,sin semilla,
45255,0,nula,53385,0,,,,,,sin semilla,
45689,0,nula,320417,0,,,,,,sin semilla,
46070,0,nula,253698,0,,,,,,sin semilla,
47057,0,no informativa,213150,5,0.0,2040.5,0.5009820770930518,185164.5,2040.5,indirecta,4073.0
47117,0,nula,134979,0,,,,,,sin semilla,
47230,0,nula,1958,0,,,,,,sin semilla,
48315,0,nula,213150,0,,,,,,sin semilla,
49263,0,no informativa,172391,11,0.0,2058.5,0.5054014240117849,185344.0,2058.5,indirecta,4073.0
49658,0,nula,292083,0,,,,,,sin semilla,
49895,0,informativa,362105,8,0.26999999999999996,1.0,0.00024551927326295114,9.0,1.0,directa,4073.0
50232,0,nula,216924,0,,,,,,sin semilla,
51333,0,no informativa,213150,8,0.0,2043.0,0.5015958752762092,185320.0,2043.0,indirecta,4073.0
51948,0,nula,216924,0,,,,,,sin semilla,
52797,0,nula,178031,0,,,,,,sin semilla,
53479,0,informativa,181145,3,0.13694220430107526,1.0,0.00024551927326295114,2.5,1.0,directa,4073.0
53731,0,informativa,304767,11,0.2891522381819844,1.0,0.00024551927326295114,3.0,1.0,directa,4073.0
54511,0,nula,104408,0,,,,,,sin semilla,
54609,0,nula,213150,0,,,,,,sin semilla,
56732,0,nula,181145,0,,,,,,sin semilla,
57618,0,nula,213150,0,,,,,,sin semilla,
57702,0,informativa,366197,19,0.060011398176291794,1.0,0.00024551927326295114,15.0,1.0,directa,4073.0
59571,0,nula,178031,0,,,,,,sin semilla,
60774,0,nula,253698,0,,,,,,sin semilla,
62377,0,nula,85115,0,,,,,,sin semilla,
62515,0,nula,127567,0,,,,,,sin semilla,
64003,0,nula,14936,0,,,,,,sin semilla,
64120,0,nula,284773,0,,,,,,sin semilla,
64567,0,nula,366197,0,,,,,,sin semilla,
64781,0,nula,296141,0,,,,,,sin semilla,
65203,0,nula,181145,0,,,,,,sin semilla,
65357,0,informativa,38942,2,0.033701538651960565,6.5,0.0015958752762091823,11.0,6.5,directa,4073.0
65749,0,nula,296141,0,,,,,,sin semilla,
65812,0,informativa,213150,19,0.07300017721070352,4.0,0.0009820770930518046,255.0,4.0,directa,4073.0
67029,0,nula,213506,0,,,,,,sin semilla,
68371,0,informativa,362881,861,0.013867871491040741,224.0,0.054996317210901056,7506.5,224.0,indirecta,4073.0
68375,0,nula,296141,0,,,,,,sin semilla,
69516,0,nula,378999,0,,,,,,sin semilla,
69588,0,nula,127567,0,,,,,,sin semilla,
70540,0,nula,270393,0,,,,,,sin semilla,
70742,0,informativa,311820,238,0.29736842105263156,9.5,0.002332433095998036,113.0,9.5,directa,4073.0
