drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
873,9,nula,210733,0,,,,,,sin semilla,
2680,9,no informativa,185018,3,0.0,14000.0,0.5104831358249772,186466.0,14000.0,indirecta,27425.0
2691,9,nula,236580,0,,,,,,sin semilla,
5436,9,no informativa,236580,4,0.0,14004.5,0.5106472196900638,186543.0,14004.5,indirecta,27425.0
14309,9,no informativa,240045,2,0.0,14051.0,0.5123427529626253,188045.5,14051.0,indirecta,27425.0
14358,9,nula,236580,0,,,,,,sin semilla,
14610,9,nula,240045,0,,,,,,sin semilla,
15176,9,nula,210733,0,,,,,,sin semilla,
15689,9,nula,307602,0,,,,,,sin semilla,
16346,9,nula,236580,0,,,,,,sin semilla,
17660,9,nula,185018,0,,,,,,sin semilla,
23225,9,no informativa,236580,3,0.0,13759.0,0.5016955332725616,184941.0,13759.0,indirecta,27425.0
23815,9,no informativa,240045,4,0.0,13728.0,0.5005651777575205,184639.0,13728.0,indirecta,27425.0
30750,9,nula,185018,0,,,,,,sin semilla,
31719,9,no informativa,236580,2,0.0,13933.0,0.5080401093892434,184698.0,13933.0,indirecta,27425.0
33126,9,nula,236580,0,,,,,,sin semilla,
34962,9,nula,236580,0,,,,,,sin semilla,
35376,9,no informativa,236580,2,0.0,13980.0,0.5097538742023701,186258.0,13980.0,indirecta,27425.0
35659,9,nula,185018,0,,,,,,sin semilla,
35973,9,informativa,185018,10,7.324039479261285e-05,53.5,0.00195077484047402,898.5,53.5,directa,27425.0
36035,9,nula,236580,0,,,,,,sin semilla,
36109,9,nula,236580,0,,,,,,sin semilla,
36647,9,no informativa,236580,2,0.0,13996.5,0.510355515041021,186430.5,13996.5,indirecta,27425.0
37350,9,no informativa,240045,5,0.0,14002.0,0.5105560619872379,185953.5,14002.0,indirecta,27425.0
37926,9,no informativa,236580,19,0.0,14584.5,0.5317958067456701,189959.0,14584.5,indirecta,27425.0
39644,9,nula,240045,0,,,,,,sin semilla,
39727,9,nula,236580,0,,,,,,sin semilla,
40995,9,nula,236580,0,,,,,,sin semilla,
46794,9,no informativa,185018,7,0.0,13769.0,0.5020601640838651,185185.0,13769.0,indirecta,27425.0
46801,9,no informativa,236580,2,0.0,13952.0,0.5087329079307201,184966.0,13952.0,indirecta,27425.0
48859,9,nula,236580,0,,,,,,sin semilla,
50093,9,nula,240045,0,,,,,,sin semilla,
51445,9,no informativa,23984,4,0.0,13719.0,0.5002370100273473,184441.0,13719.0,indirecta,27425.0
52839,9,no informativa,236580,2,0.0,13715.0,0.5000911577028259,184332.0,13715.0,indirecta,27425.0
56118,9,no informativa,185018,3,0.0,13764.0,0.5018778486782133,185054.0,13764.0,indirecta,27425.0
57453,9,no informativa,185018,7,0.0,14007.5,0.5107566089334549,186418.0,14007.5,indirecta,27425.0
57784,9,nula,236580,0,,,,,,sin semilla,
58199,9,no informativa,236580,18,0.0,14145.5,0.5157885141294439,188687.5,14145.5,indirecta,27425.0
62725,9,nula,236580,0,,,,,,sin semilla,
64270,9,nula,236580,0,,,,,,sin semilla,
64634,9,nula,236580,0,,,,,,sin semilla,
66372,9,nula,185018,0,,,,,,sin semilla,
67294,9,nula,236580,0,,,,,,sin semilla,
67310,9,no informativa,236580,3,0.0,13988.0,0.510045578851413,186283.0,13988.0,indirecta,27425.0
68690,9,nula,185018,0,,,,,,sin semilla,
69267,9,no informativa,185018,4,0.0,13772.5,0.5021877848678213,185342.0,13772.5,indirecta,27425.0
73841,9,nula,236580,0,,,,,,sin semilla,
74204,9,nula,236580,0,,,,,,sin semilla,
78684,9,nula,236580,0,,,,,,sin semilla,
78741,9,no informativa,236580,2,0.0,13722.0,0.5003463992707384,184516.5,13722.0,indirecta,27425.0
81110,9,no informativa,236580,3,0.0,13948.0,0.5085870556061988,184827.5,13948.0,indirecta,27425.0
82531,9,nula,236580,0,,,,,,sin semilla,
82572,9,nula,185018,0,,,,,,sin semilla,
85035,9,nula,236580,0,,,,,,sin semilla,
86506,9,no informativa,185018,3,0.0,14017.0,0.5111030082041933,186714.0,14017.0,indirecta,27425.0
86511,9,nula,236580,0,,,,,,sin semilla,
88339,9,nula,248144,0,,,,,,sin semilla,
90062,9,nula,185018,0,,,,,,sin semilla,
95622,9,nula,236580,0,,,,,,sin semilla,
96661,9,nula,185018,0,,,,,,sin semilla,
102162,9,informativa,206362,13,0.00016993898529826405,75.0,0.0027347310847766638,819.5,75.0,indirecta,27425.0
103477,9,nula,236580,0,,,,,,sin semilla,
109650,9,no informativa,236580,59,0.0,14551.0,0.530574293527803,195113.0,14551.0,indirecta,27425.0
110782,9,no informativa,236580,2,0.0,13729.0,0.5006016408386509,184659.5,13729.0,indirecta,27425.0
113290,9,no informativa,240045,3,0.0,13719.5,0.5002552415679125,184350.5,13719.5,indirecta,27425.0
114375,9,nula,185018,0,,,,,,sin semilla,
115783,9,no informativa,185018,3,0.0,13738.5,0.5009480401093892,184798.0,13738.5,indirecta,27425.0
115891,9,nula,185018,0,,,,,,sin semilla,
117041,9,no informativa,236580,6,0.0,13986.5,0.5099908842297174,185508.0,13986.5,indirecta,27425.0
117376,9,nula,236580,0,,,,,,sin semilla,
118987,9,nula,236580,0,,,,,,sin semilla,
121574,9,no informativa,311009,18,0.0,13820.5,0.5039380127620784,185876.5,13820.5,indirecta,27425.0
121896,9,nula,236580,0,,,,,,sin semilla,
123838,9,no informativa,240045,17,0.0,14367.5,0.5238833181403829,189555.5,14367.5,indirecta,27425.0
124233,9,nula,236580,0,,,,,,sin semilla,
125046,9,nula,236580,0,,,,,,sin semilla,
125534,9,nula,236580,0,,,,,,sin semilla,
131470,9,nula,185018,0,,,,,,sin semilla,
131513,9,nula,185018,0,,,,,,sin semilla,
138916,9,nula,111865,0,,,,,,sin semilla,
140254,9,nula,185018,0,,,,,,sin semilla,
140436,9,nula,185018,0,,,,,,sin semilla,
141543,9,nula,236580,0,,,,,,sin semilla,
142339,9,nula,217570,0,,,,,,sin semilla,
142856,9,nula,236580,0,,,,,,sin semilla,
143212,9,nula,236580,0,,,,,,sin semilla,
143645,9,no informativa,143521,22,0.0,14233.5,0.5189972652689152,189487.5,14233.5,indirecta,27425.0
146009,9,no informativa,15768,3,0.0,13715.5,0.5001093892433911,184376.5,13715.5,indirecta,27425.0
147191,9,nula,236580,0,,,,,,sin semilla,
147544,9,no informativa,240045,3,0.0,13738.5,0.5009480401093892,184746.5,13738.5,indirecta,27425.0
147991,9,no informativa,185018,2,0.0,13978.5,0.5096991795806746,186177.0,13978.5,indirecta,27425.0
149890,9,nula,236580,0,,,,,,sin semilla,
150124,9,nula,236580,0,,,,,,sin semilla,
152802,9,no informativa,236580,2,0.0,13933.0,0.5080401093892434,184679.5,13933.0,indirecta,27425.0
155029,9,nula,240045,0,,,,,,sin semilla,
155095,9,nula,236580,0,,,,,,sin semilla,
155135,9,nula,185018,0,,,,,,sin semilla,
156365,9,nula,236580,0,,,,,,sin semilla,
160447,9,nula,236580,0,,,,,,sin semilla,
161567,9,nula,185018,0,,,,,,sin semilla,
164821,9,nula,185018,0,,,,,,sin semilla,
166075,9,nula,185018,0,,,,,,sin semilla,
167307,9,nula,185018,0,,,,,,sin semilla,
167457,9,no informativa,236580,3,0.0,13978.5,0.5096991795806746,186176.0,13978.5,indirecta,27425.0
168903,9,nula,236580,0,,,,,,sin semilla,
168935,9,no informativa,185018,4,0.0,13732.0,0.500711030082042,184728.0,13732.0,indirecta,27425.0
170256,9,nula,185018,0,,,,,,sin semilla,
171138,9,no informativa,236580,2,0.0,13870.5,0.5057611668185962,185987.5,13870.5,indirecta,27425.0
172185,9,nula,236580,0,,,,,,sin semilla,
173869,9,nula,236580,0,,,,,,sin semilla,
174988,9,nula,185018,0,,,,,,sin semilla,
176912,9,no informativa,248144,2,0.0,13977.5,0.5096627164995442,186142.5,13977.5,indirecta,27425.0
182877,9,no informativa,236580,6,0.0,13906.5,0.5070738377392889,187952.0,13906.5,indirecta,27425.0
186189,9,nula,236580,0,,,,,,sin semilla,
