drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
5133,17,nula,17084,0,,,,,,sin semilla,
6530,17,nula,59918,0,,,,,,sin semilla,
7430,17,nula,368055,0,,,,,,sin semilla,
15589,17,no informativa,59918,28,0.0,5850.0,0.5469845722300141,195966.5,5850.0,indirecta,10695.0
17512,17,no informativa,91499,2,0.0,5476.0,0.5120149602618046,184608.5,5476.0,indirecta,10695.0
20004,17,nula,368055,0,,,,,,sin semilla,
25861,17,no informativa,248175,2,0.0,5364.0,0.5015427769985975,184929.5,5364.0,indirecta,10695.0
31415,17,no informativa,368055,5,0.0,5455.0,0.5100514258999532,187628.5,5455.0,indirecta,10695.0
35379,17,informativa,368055,13,0.18868660918633068,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0
35598,17,informativa,368055,5,0.18868660918633068,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0
44268,17,nula,368055,0,,,,,,sin semilla,
51152,17,no informativa,368055,414,0.0,6067.0,0.5672744273024778,205317.0,6067.0,indirecta,10695.0
55833,17,nula,368055,0,,,,,,sin semilla,
61272,17,no informativa,368055,5,0.0,5352.0,0.5004207573632539,184398.0,5352.0,indirecta,10695.0
63458,17,no informativa,368055,9,0.0,5609.0,0.5244506778868631,193434.0,5609.0,indirecta,10695.0
68981,17,no informativa,238390,2,0.0,5459.0,0.5104254324450678,189109.5,5459.0,indirecta,10695.0
78084,17,nula,368055,0,,,,,,sin semilla,
79701,17,nula,94154,0,,,,,,sin semilla,
80458,17,nula,218054,0,,,,,,sin semilla,
85671,17,nula,368055,0,,,,,,sin semilla,
86461,17,nula,59918,0,,,,,,sin semilla,
90555,17,no informativa,316438,2,0.0,5351.5,0.5003740065451145,184319.5,5351.5,indirecta,10695.0
92066,17,nula,33089,0,,,,,,sin semilla,
98835,17,nula,17084,0,,,,,,sin semilla,
103409,17,nula,368055,0,,,,,,sin semilla,
107780,17,no informativa,368055,2,0.0,5351.5,0.5003740065451145,184425.0,5351.5,indirecta,10695.0
112077,17,informativa,131579,83,0.03156288156288156,17.0,0.0015895278167367929,567.5,17.0,indirecta,10695.0
121145,17,nula,210446,0,,,,,,sin semilla,
124086,17,no informativa,210446,2,0.0,5352.0,0.5004207573632539,184437.5,5352.0,indirecta,10695.0
126552,17,nula,368055,0,,,,,,sin semilla,
144062,17,no informativa,248737,3,0.0,5431.0,0.507807386629266,186628.5,5431.0,indirecta,10695.0
146549,17,no informativa,238390,10,0.0,5474.5,0.5118747078073866,188969.5,5474.5,indirecta,10695.0
148357,17,nula,368055,0,,,,,,sin semilla,
152028,17,nula,316438,0,,,,,,sin semilla,
157580,17,nula,188595,0,,,,,,sin semilla,
170948,17,no informativa,368055,7,0.0,5370.5,0.5021505376344086,185014.5,5370.5,indirecta,10695.0
174876,17,nula,263814,0,,,,,,sin semilla,
175446,17,nula,349328,0,,,,,,sin semilla,
183766,17,informativa,6954,116,0.1203225806451613,7.5,0.0007012622720897616,314.0,7.5,directa,10695.0
187582,17,no informativa,241643,3,0.0,5404.0,0.5052828424497429,185682.5,5404.0,indirecta,10695.0
187588,17,nula,263674,0,,,,,,sin semilla,
191112,17,nula,368055,0,,,,,,sin semilla,
192419,17,no informativa,59918,5,0.0,5392.0,0.5041608228143992,185682.5,5392.0,indirecta,10695.0
197793,17,no informativa,368055,5,0.0,5487.0,0.5130434782608696,189311.5,5487.0,indirecta,10695.0
205191,17,nula,181335,0,,,,,,sin semilla,
206491,17,nula,306399,0,,,,,,sin semilla,
208625,17,nula,384465,0,,,,,,sin semilla,
211236,17,nula,182284,0,,,,,,sin semilla,
219224,17,no informativa,384465,3,0.0,5351.5,0.5003740065451145,184300.5,5351.5,indirecta,10695.0
225833,17,nula,306399,0,,,,,,sin semilla,
233649,17,no informativa,59918,5,0.0,5380.0,0.5030388031790556,185142.0,5380.0,indirecta,10695.0
236258,17,no informativa,218817,3,0.0,5357.0,0.500888265544647,184627.0,5357.0,indirecta,10695.0
255840,17,nula,305908,0,,,,,,sin semilla,
266840,17,nula,349328,0,,,,,,sin semilla,
271656,17,informativa,238390,12,0.029454022988505746,7.0,0.0006545114539504442,109.0,7.0,indirecta,10695.0
275643,17,no informativa,338159,18,0.0,5508.5,0.5150537634408602,190320.0,5508.5,indirecta,10695.0
276645,17,no informativa,42543,34,0.0,5753.0,0.5379149135109864,197698.0,5753.0,indirecta,10695.0
281857,17,nula,218817,0,,,,,,sin semilla,
285887,17,informativa,368055,5,0.18868660918633068,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0
288367,17,nula,218054,0,,,,,,sin semilla,
291400,17,no informativa,59918,354,0.0,6001.0,0.5611033193080879,203338.5,6001.0,indirecta,10695.0
291997,17,nula,59918,0,,,,,,sin semilla,
305757,17,nula,368055,0,,,,,,sin semilla,
307865,17,informativa,368055,2,0.18868660918633068,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0
314823,17,no informativa,40925,14,0.0,5710.5,0.5339410939691445,193993.5,5710.5,indirecta,10695.0
316629,17,no informativa,182284,374,0.0,6080.5,0.5685366993922394,205018.5,6080.5,indirecta,10695.0
320771,17,nula,263814,0,,,,,,sin semilla,
324561,17,no informativa,306399,10,0.0,5519.5,0.5160822814399252,190690.0,5519.5,indirecta,10695.0
330297,17,nula,241643,0,,,,,,sin semilla,
337233,17,nula,368055,0,,,,,,sin semilla,
349450,17,informativa,17084,64,0.0001083603896103896,388.0,0.036278634876110334,9448.0,388.0,indirecta,10695.0
351198,17,nula,368055,0,,,,,,sin semilla,
356485,17,no informativa,306399,4,0.0,5594.5,0.5230949041608228,190377.0,5594.5,indirecta,10695.0
358087,17,no informativa,368055,9,0.0,5420.5,0.5068256194483404,186463.5,5420.5,indirecta,10695.0
367960,17,nula,306399,0,,,,,,sin semilla,
368350,17,nula,182284,0,,,,,,sin semilla,
368357,17,no informativa,59918,4,0.0,5364.5,0.5015895278167368,184679.0,5364.5,indirecta,10695.0
371384,17,no informativa,384465,6,0.0,5390.0,0.503973819541842,184653.0,5390.0,indirecta,10695.0
372957,17,nula,317915,0,,,,,,sin semilla,
373744,17,no informativa,59918,5,0.0,5376.5,0.5027115474520805,184872.5,5376.5,indirecta,10695.0
395830,17,no informativa,210446,2,0.0,5351.5,0.5003740065451145,184387.5,5351.5,indirecta,10695.0
403037,17,no informativa,59918,9,0.0,5611.5,0.5246844319775597,188549.5,5611.5,indirecta,10695.0
405382,17,no informativa,306399,2,0.0,5378.0,0.5028517999064983,184667.0,5378.0,indirecta,10695.0
410323,17,nula,368055,0,,,,,,sin semilla,
411079,17,informativa,306399,5,0.05128205128205128,3.5,0.0003272557269752221,20.0,3.5,directa,10695.0
414130,17,nula,182284,0,,,,,,sin semilla,
422581,17,nula,263814,0,,,,,,sin semilla,
436220,17,no informativa,88497,5,0.0,5421.0,0.5068723702664797,186048.0,5421.0,indirecta,10695.0
437539,17,informativa,306399,5,0.05128205128205128,3.5,0.0003272557269752221,20.0,3.5,directa,10695.0
437821,17,no informativa,368055,4,0.0,5460.5,0.5105656848994857,188481.0,5460.5,indirecta,10695.0
455460,17,nula,368055,0,,,,,,sin semilla,
458798,17,no informativa,368055,6,0.0,5561.5,0.5200093501636278,191777.5,5561.5,indirecta,10695.0
468435,17,nula,368055,0,,,,,,sin semilla,
468873,17,nula,352246,0,,,,,,sin semilla,
469831,17,no informativa,264757,10,0.0,5508.0,0.5150070126227209,188804.0,5508.0,indirecta,10695.0
484575,17,nula,368055,0,,,,,,sin semilla,
489392,17,nula,179113,0,,,,,,sin semilla,
491594,17,informativa,368055,3,0.18868660918633068,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0
492982,17,informativa,349328,1626,0.013638899795416503,688.0,0.06432912575970079,17229.5,688.0,directa,10695.0
497940,17,nula,384465,0,,,,,,sin semilla,
499227,17,informativa,59918,17,0.008264462809917356,32.5,0.0030388031790556337,648.0,32.5,indirecta,10695.0
506663,17,nula,232432,0,,,,,,sin semilla,
510318,17,nula,368055,0,,,,,,sin semilla,
511375,17,nula,248737,0,,,,,,sin semilla,
515665,17,no informativa,48866,7,0.0,5431.5,0.5078541374474054,187359.0,5431.5,indirecta,10695.0
516797,17,no informativa,241643,13,0.0,5537.0,0.5177185600748013,190098.5,5537.0,indirecta,10695.0
526852,17,no informativa,316438,7,0.0,5397.0,0.5046283309957924,184954.0,5397.0,indirecta,10695.0
527474,17,no informativa,238390,5,0.0,5377.0,0.5027582982702198,185271.5,5377.0,indirecta,10695.0
531226,17,nula,210446,0,,,,,,sin semilla,
534432,17,nula,368055,0,,,,,,sin semilla,
539445,17,nula,182284,0,,,,,,sin semilla,
540809,17,nula,181335,0,,,,,,sin semilla,
542201,17,nula,316438,0,,,,,,sin semilla,
548195,17,nula,295592,0,,,,,,sin semilla,
548518,17,no informativa,251112,4,0.0,5397.0,0.5046283309957924,186566.0,5397.0,indirecta,10695.0
548724,17,no informativa,140090,23,0.0,5669.0,0.5300607760635812,191170.5,5669.0,indirecta,10695.0
552044,17,nula,306399,0,,,,,,sin semilla,
554604,17,no informativa,238390,2,0.0,5372.5,0.5023375409069659,184926.5,5372.5,indirecta,10695.0
559548,17,nula,24355,0,,,,,,sin semilla,
559860,17,no informativa,218817,3,0.0,5369.0,0.5020102851799907,184741.0,5369.0,indirecta,10695.0
566551,17,informativa,368055,14,0.18868660918633068,1.0,9.350163627863488e-05,6.0,1.0,directa,10695.0
566670,17,informativa,181335,18,0.006743227866686243,37.0,0.0034595605423094903,820.0,37.0,indirecta,10695.0
573880,17,no informativa,368055,81,0.0,5743.0,0.5369798971482,196652.5,5743.0,indirecta,10695.0
584551,17,no informativa,368055,6,0.0,5388.0,0.5037868162692847,185071.0,5388.0,indirecta,10695.0
598217,17,no informativa,306399,4,0.0,5424.5,0.5071996259934549,187205.5,5424.5,indirecta,10695.0
603504,17,nula,368055,0,,,,,,sin semilla,
605452,17,no informativa,368055,5,0.0,5390.0,0.503973819541842,185485.5,5390.0,indirecta,10695.0
623979,17,no informativa,100113,5,0.0,5365.0,0.5016362786348761,184860.5,5365.0,indirecta,10695.0
634298,17,nula,248737,0,,,,,,sin semilla,
636204,17,nula,238390,0,,,,,,sin semilla,
637502,17,nula,368055,0,,,,,,sin semilla,
646728,17,nula,306399,0,,,,,,sin semilla,
649952,17,no informativa,238390,23,0.0,5664.0,0.529593267882188,192164.0,5664.0,indirecta,10695.0
657401,17,nula,17084,0,,,,,,sin semilla,
664519,17,no informativa,368055,3,0.0,5404.5,0.5053295932678822,186000.5,5404.5,indirecta,10695.0
664762,17,no informativa,121272,6,0.0,5496.5,0.5139317438055166,189461.0,5496.5,indirecta,10695.0
671028,17,no informativa,59918,12,0.0,5699.0,0.5328658251519401,191876.0,5699.0,indirecta,10695.0
677153,17,no informativa,368055,11,0.0,5403.0,0.5051893408134642,185828.5,5403.0,indirecta,10695.0
677600,17,nula,368055,0,,,,,,sin semilla,
