drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
1545,18,nula,103147,0,,,,,,sin semilla,
1809,18,nula,169493,0,,,,,,sin semilla,
2675,18,nula,202074,0,,,,,,sin semilla,
2838,18,nula,193754,0,,,,,,sin semilla,
5527,18,nula,120782,0,,,,,,sin semilla,
5646,18,nula,232981,0,,,,,,sin semilla,
6223,18,nula,287695,0,,,,,,sin semilla,
7259,18,nula,47161,0,,,,,,sin semilla,
7913,18,no informativa,135013,234,0.0,10707.5,0.5888094583447897,198602.0,10707.5,indirecta,18185.0
8225,18,informativa,112512,248,0.0024702380952380952,409.5,0.022518559252130876,9336.5,409.5,indirecta,18185.0
8506,18,nula,385556,0,,,,,,sin semilla,
8922,18,nula,166718,0,,,,,,sin semilla,
9599,18,nula,18489,0,,,,,,sin semilla,
9622,18,informativa,71559,12,0.02482361894612587,8.0,0.00043992301347264227,59.0,8.0,directa,18185.0
11069,18,nula,256541,0,,,,,,sin semilla,
11070,18,informativa,380387,4,0.33999999999999997,1.0,5.4990376684080284e-05,1.5,1.0,indirecta,18185.0
11186,18,informativa,9289,4,1.6760000590113113,1.0,5.4990376684080284e-05,3.0,1.0,directa,18185.0
11377,18,nula,385556,0,,,,,,sin semilla,
11475,18,informativa,176263,91,0.06768212795552893,10.0,0.0005499037668408029,336.5,10.0,indirecta,18185.0
13037,18,informativa,385556,5,0.15004274932641076,1.0,5.4990376684080284e-05,2.0,1.0,directa,18185.0
13227,18,nula,327847,0,,,,,,sin semilla,
15563,18,nula,20492,0,,,,,,sin semilla,
15689,18,informativa,344691,83,0.34743848025168106,1.0,5.4990376684080284e-05,11.5,1.0,directa,18185.0
16084,18,nula,20492,0,,,,,,sin semilla,
16408,18,informativa,369267,5,0.005710117332497503,12.0,0.0006598845202089635,53.5,12.0,indirecta,18185.0
16641,18,informativa,9289,4,0.7040000247875675,1.0,5.4990376684080284e-05,3.0,1.0,directa,18185.0
16696,18,no informativa,169493,4,0.0,9137.5,0.5024745669507836,184969.0,9137.5,indirecta,18185.0
17843,18,no informativa,385556,3,0.0,9169.5,0.5042342590046742,186583.0,9169.5,indirecta,18185.0
18696,18,nula,327908,0,,,,,,sin semilla,
19448,18,no informativa,118615,3,0.0,9101.5,0.5004949133901567,184680.5,9101.5,indirecta,18185.0
20323,18,no informativa,32247,19,0.0,10234.0,0.5627715149848777,189817.5,10234.0,indirecta,18185.0
21150,18,informativa,7130,4,0.02247590711182792,1.0,5.4990376684080284e-05,13.0,1.0,indirecta,18185.0
21408,18,nula,287695,0,,,,,,sin semilla,
21790,18,nula,378170,0,,,,,,sin semilla,
22512,18,nula,189126,0,,,,,,sin semilla,
