drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
423,10,nula,230589,0,,,,,,sin semilla,
910,10,informativa,386708,6,0.2812862065077465,11.0,0.0018053504021007714,785.5,11.0,directa,6093.0
2217,10,nula,87788,0,,,,,,sin semilla,
3341,10,informativa,214653,2,7.706204466743107,4.0,0.0006564910553093714,39.5,4.0,directa,6093.0
3990,10,nula,216146,0,,,,,,sin semilla,
4386,10,nula,11618,0,,,,,,sin semilla,
4725,10,nula,147505,0,,,,,,sin semilla,
4809,10,nula,250888,0,,,,,,sin semilla,
5303,10,nula,277947,0,,,,,,sin semilla,
6858,10,nula,339975,0,,,,,,sin semilla,
8604,10,no informativa,386708,3,0.0,3057.0,0.5017232890201871,184982.5,3057.0,indirecta,6093.0
8627,10,informativa,141832,77,148.399285855855,3.0,0.0004923682914820286,140.5,3.0,directa,6093.0
9945,10,no informativa,92303,2,0.0,3047.0,0.5000820613819137,184256.0,3047.0,indirecta,6093.0
10559,10,nula,103928,0,,,,,,sin semilla,
11300,10,informativa,249918,2,2.0,1.0,0.00016412276382734285,6.0,1.0,indirecta,6093.0
11475,10,informativa,343957,91,1.7397096980527706,12.0,0.0019694731659281144,373.5,12.0,indirecta,6093.0
11622,10,nula,103928,0,,,,,,sin semilla,
12446,10,nula,147505,0,,,,,,sin semilla,
13200,10,nula,103928,0,,,,,,sin semilla,
13349,10,nula,214653,0,,,,,,sin semilla,
15689,10,no informativa,90327,83,0.0,3082.5,0.5059084194977843,186623.5,3082.5,indirecta,6093.0
15690,10,no informativa,386708,8,0.0,3132.5,0.5141145576891515,188993.5,3132.5,indirecta,6093.0
15976,10,no informativa,103928,2,0.0,3091.5,0.5073855243722304,186290.5,3091.5,indirecta,6093.0
16368,10,nula,87788,0,,,,,,sin semilla,
17899,10,nula,103928,0,,,,,,sin semilla,
20811,10,informativa,386708,5,0.0674428916188164,62.0,0.010175611357295257,3049.5,62.0,directa,6093.0
21325,10,no informativa,147505,7,0.0,3119.0,0.5118989003774823,187982.5,3119.0,indirecta,6093.0
21640,10,nula,147505,0,,,,,,sin semilla,
22051,10,informativa,147505,5,0.04595680174594547,18.5,0.003036271130805843,1526.5,18.5,directa,6093.0
23770,10,nula,103928,0,,,,,,sin semilla,
24348,10,no informativa,147505,2,0.0,3047.0,0.5000820613819137,184329.5,3047.0,indirecta,6093.0
