drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
351,3,nula,108439,0,,,,,,sin semilla,
1163,3,nula,156156,0,,,,,,sin semilla,
2487,3,nula,273320,0,,,,,,sin semilla,
2623,3,nula,38972,0,,,,,,sin semilla,
3142,3,nula,118579,0,,,,,,sin semilla,
3775,3,informativa,17841,3,0.11797813602405381,1.0,6.134592969756457e-05,35.0,1.0,directa,16301.0
5008,3,no informativa,257124,2,0.0,8160.0,0.5005827863321268,184708.5,8160.0,indirecta,16301.0
5259,3,informativa,252595,3,1.5621762102098355,1.5,9.201889454634685e-05,2.5,1.5,directa,16301.0
5442,3,nula,271447,0,,,,,,sin semilla,
6321,3,nula,220553,0,,,,,,sin semilla,
7907,3,nula,108439,0,,,,,,sin semilla,
8845,3,informativa,317193,38,0.5939696961967,3.5,0.000214710753941476,51.5,3.5,indirecta,16301.0
9074,3,nula,118579,0,,,,,,sin semilla,
9151,3,informativa,268394,6,0.0690028639153823,12.5,0.0007668241212195571,174.5,12.5,directa,16301.0
9644,3,informativa,144367,2,0.1430528082691785,4.5,0.00027605668363904056,64.0,4.5,indirecta,16301.0
10682,3,no informativa,268394,2,0.0,8160.0,0.5005827863321268,184708.5,8160.0,indirecta,16301.0
13071,3,nula,268394,0,,,,,,sin semilla,
13897,3,nula,83332,0,,,,,,sin semilla,
14487,3,nula,268394,0,,,,,,sin semilla,
14853,3,nula,147522,0,,,,,,sin semilla,
14875,3,nula,268394,0,,,,,,sin semilla,
15931,3,nula,372164,0,,,,,,sin semilla,
16964,3,no informativa,229074,3,0.0,8166.0,0.5009508619103122,184811.5,8166.0,indirecta,16301.0
17760,3,nula,268394,0,,,,,,sin semilla,
18182,3,nula,171836,0,,,,,,sin semilla,
18788,3,nula,145752,0,,,,,,sin semilla,
19424,3,nula,118749,0,,,,,,sin semilla,
19660,3,nula,229074,0,,,,,,sin semilla,
20288,3,nula,343366,0,,,,,,sin semilla,
20765,3,nula,334018,0,,,,,,sin semilla,
23037,3,informativa,339211,12,0.7360240205059951,1.0,6.134592969756457e-05,3.5,1.0,directa,16301.0
23211,3,nula,384401,0,,,,,,sin semilla,
23450,3,nula,118579,0,,,,,,sin semilla,
23685,3,nula,209154,0,,,,,,sin semilla,
23789,3,nula,118579,0,,,,,,sin semilla,
24164,3,nula,17841,0,,,,,,sin semilla,
24472,3,nula,366434,0,,,,,,sin semilla,
25665,3,nula,42990,0,,,,,,sin semilla,
25718,3,nula,268394,0,,,,,,sin semilla,
25942,3,nula,180409,0,,,,,,sin semilla,
26190,3,nula,317623,0,,,,,,sin semilla,
26198,3,nula,317623,0,,,,,,sin semilla,
26377,3,informativa,267263,2,0.636295444425437,2.0,0.00012269185939512914,3.0,2.0,directa,16301.0
26460,3,informativa,268394,3,0.07578349216140251,8.5,0.0005214404024292988,116.5,8.5,directa,16301.0
26648,3,nula,118579,0,,,,,,sin semilla,
27101,3,informativa,317623,2,0.30701448449680124,9.0,0.0005521133672780811,35.5,9.0,directa,16301.0
27790,3,nula,51002,0,,,,,,sin semilla,
28253,3,nula,257124,0,,,,,,sin semilla,
28326,3,nula,181323,0,,,,,,sin semilla,
29443,3,informativa,118579,2,0.11244585620498887,4.5,0.00027605668363904056,35.0,4.5,directa,16301.0
30061,3,nula,118579,0,,,,,,sin semilla,
30151,3,nula,118579,0,,,,,,sin semilla,
30223,3,nula,268394,0,,,,,,sin semilla,
34780,3,nula,317623,0,,,,,,sin semilla,
35521,3,nula,268394,0,,,,,,sin semilla,
35659,3,nula,229074,0,,,,,,sin semilla,
35665,3,informativa,377805,4,0.42460799873945554,3.0,0.0001840377890926937,12.0,3.0,directa,16301.0
35979,3,nula,231904,0,,,,,,sin semilla,
36195,3,nula,95577,0,,,,,,sin semilla,
36664,3,informativa,126561,1,0.17897078345463113,1.5,9.201889454634685e-05,15.5,1.5,directa,16301.0
37063,3,nula,118579,0,,,,,,sin semilla,
37158,3,informativa,118579,2,0.49281825867618567,1.5,9.201889454634685e-05,5.0,1.5,directa,16301.0
37416,3,nula,122046,0,,,,,,sin semilla,
40048,3,nula,95577,0,,,,,,sin semilla,
40302,3,informativa,118579,2,0.11661051754591437,1.5,9.201889454634685e-05,7.0,1.5,directa,16301.0
40458,3,nula,114091,0,,,,,,sin semilla,
41296,3,no informativa,17841,3,0.0,8160.5,0.5006134592969756,184674.0,8160.5,indirecta,16301.0
41428,3,nula,118579,0,,,,,,sin semilla,
43259,3,nula,268394,0,,,,,,sin semilla,
43302,3,nula,41821,0,,,,,,sin semilla,
43857,3,nula,118579,0,,,,,,sin semilla,
43949,3,nula,268394,0,,,,,,sin semilla,
44984,3,no informativa,95577,2,0.0,8168.5,0.5011042267345561,184746.5,8168.5,indirecta,16301.0
45153,3,nula,116554,0,,,,,,sin semilla,
46039,3,informativa,268394,2,0.06860400343032227,4.5,0.00027605668363904056,83.5,4.5,directa,16301.0
47118,3,nula,118579,0,,,,,,sin semilla,
47246,3,informativa,118579,2,0.1249398402277654,1.5,9.201889454634685e-05,5.0,1.5,directa,16301.0
47302,3,nula,268394,0,,,,,,sin semilla,
48050,3,nula,268394,0,,,,,,sin semilla,
49380,3,informativa,317623,4,0.15880059542937996,1.0,6.134592969756457e-05,20.5,1.0,directa,16301.0
49939,3,informativa,317623,9,0.14292053588644196,4.0,0.0002453837187902583,35.5,4.0,directa,16301.0
51673,3,no informativa,317623,4,0.0,8180.0,0.5018097049260781,184767.5,8180.0,indirecta,16301.0
51754,3,no informativa,317623,6,0.0,8309.0,0.509723329857064,188294.0,8309.0,indirecta,16301.0
51918,3,informativa,268394,4,0.06501425906478216,10.5,0.000644132261824428,123.5,10.5,directa,16301.0
52568,3,nula,119381,0,,,,,,sin semilla,
54184,3,nula,118579,0,,,,,,sin semilla,
55202,3,nula,379424,0,,,,,,sin semilla,
58871,3,nula,118579,0,,,,,,sin semilla,
59631,3,nula,229074,0,,,,,,sin semilla,
60130,3,informativa,277090,5,0.08827778449556162,5.5,0.00033740261333660513,154.0,5.5,directa,16301.0
60886,3,informativa,268394,2,0.10131056320524336,3.5,0.000214710753941476,64.5,3.5,directa,16301.0
61410,3,nula,158929,0,,,,,,sin semilla,
61897,3,informativa,118579,10,1.3077036610506112,1.5,9.201889454634685e-05,5.0,1.5,directa,16301.0
61960,3,nula,118579,0,,,,,,sin semilla,
62663,3,nula,268394,0,,,,,,sin semilla,
62907,3,nula,95858,0,,,,,,sin semilla,
63196,3,nula,129313,0,,,,,,sin semilla,
64850,3,nula,95577,0,,,,,,sin semilla,
65435,3,nula,103597,0,,,,,,sin semilla,
65537,3,informativa,317623,6,0.29642777813484256,3.0,0.0001840377890926937,50.5,3.0,directa,16301.0
66039,3,informativa,17841,2,0.32383794480071915,1.0,6.134592969756457e-05,35.0,1.0,directa,16301.0
66826,3,informativa,32271,3,2.6868491756231188,1.5,9.201889454634685e-05,6.0,1.5,directa,16301.0
66883,3,nula,268394,0,,,,,,sin semilla,
67897,3,informativa,118579,5,0.11383407665196402,7.5,0.00046009447273173427,24.0,7.5,directa,16301.0
67912,3,nula,118579,0,,,,,,sin semilla,
68120,3,nula,21103,0,,,,,,sin semilla,
68208,3,nula,118579,0,,,,,,sin semilla,
68245,3,no informativa,268394,6,0.0,8243.0,0.5056744984970247,186114.5,8243.0,indirecta,16301.0
68455,3,nula,118579,0,,,,,,sin semilla,
71319,3,nula,118579,0,,,,,,sin semilla,
73947,3,nula,175959,0,,,,,,sin semilla,
74661,3,no informativa,317623,2,0.0,8207.0,0.5034660450279124,185264.5,8207.0,indirecta,16301.0
75161,3,nula,317623,0,,,,,,sin semilla,
75167,3,nula,118579,0,,,,,,sin semilla,
75554,3,informativa,118579,2,0.6024876739872242,1.5,9.201889454634685e-05,5.0,1.5,directa,16301.0
75586,3,informativa,268394,2,0.03270655977492108,3.5,0.000214710753941476,91.5,3.5,directa,16301.0
84505,3,nula,268394,0,,,,,,sin semilla,
84649,3,nula,118579,0,,,,,,sin semilla,
84909,3,no informativa,268394,4,0.0,8235.0,0.5051837310594443,185942.5,8235.0,indirecta,16301.0
84914,3,nula,118579,0,,,,,,sin semilla,
85063,3,no informativa,229074,3,0.0,8207.5,0.5034967179927612,185295.0,8207.5,indirecta,16301.0
85099,3,informativa,252595,2,0.2440023883092562,1.5,9.201889454634685e-05,2.5,1.5,directa,16301.0
88294,3,nula,181323,0,,,,,,sin semilla,
88826,3,nula,60793,0,,,,,,sin semilla,
90761,3,informativa,231904,2,0.1272167645313555,1.0,6.134592969756457e-05,15.5,1.0,directa,16301.0
90889,3,nula,216394,0,,,,,,sin semilla,
90999,3,nula,21385,0,,,,,,sin semilla,
92707,3,nula,114091,0,,,,,,sin semilla,
92919,3,informativa,181323,5,0.15352925657308686,35.0,0.00214710753941476,597.5,35.0,directa,16301.0
93586,3,informativa,268394,2,0.03589744365540119,11.5,0.0007054781915219925,97.5,11.5,directa,16301.0
93885,3,nula,67438,0,,,,,,sin semilla,
94679,3,nula,317623,0,,,,,,sin semilla,
95139,3,nula,171836,0,,,,,,sin semilla,
95533,3,nula,17841,0,,,,,,sin semilla,
96071,3,nula,118579,0,,,,,,sin semilla,
97757,3,nula,278253,0,,,,,,sin semilla,
99879,3,nula,270995,0,,,,,,sin semilla,
102086,3,nula,268394,0,,,,,,sin semilla,
102485,3,informativa,17841,2,0.32504180333157684,1.0,6.134592969756457e-05,35.0,1.0,directa,16301.0
103267,3,nula,21103,0,,,,,,sin semilla,
103581,3,nula,252595,0,,,,,,sin semilla,
106860,3,nula,268394,0,,,,,,sin semilla,
107147,3,nula,60793,0,,,,,,sin semilla,
108220,3,nula,46312,0,,,,,,sin semilla,
108990,3,informativa,252595,3,0.255220888921176,1.5,9.201889454634685e-05,2.5,1.5,directa,16301.0
109372,3,no informativa,118579,2,0.0,8157.5,0.5004294215078829,184542.5,8157.5,indirecta,16301.0
109529,3,nula,268394,0,,,,,,sin semilla,
110371,3,nula,156156,0,,,,,,sin semilla,
110517,3,nula,332685,0,,,,,,sin semilla,
112442,3,nula,118579,0,,,,,,sin semilla,
112637,3,nula,17841,0,,,,,,sin semilla,
112991,3,nula,65997,0,,,,,,sin semilla,
113674,3,nula,268394,0,,,,,,sin semilla,
114641,3,informativa,268394,2,0.06581198003490218,3.5,0.000214710753941476,79.5,3.5,directa,16301.0
115295,3,nula,95577,0,,,,,,sin semilla,
115879,3,nula,257124,0,,,,,,sin semilla,
117491,3,nula,268394,0,,,,,,sin semilla,
117765,3,informativa,33124,4,0.3659822161006091,2.5,0.00015336482424391142,5.0,2.5,directa,16301.0
