drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
679715,25,informativa,229560,99,0.00426589275177685,35.0,0.005794701986754967,2232.0,35.0,indirecta,6040.0
679849,25,no informativa,38190,3,0.0,3034.0,0.502317880794702,185430.0,3034.0,indirecta,6040.0
690831,25,nula,324181,0,,,,,,sin semilla,
696346,25,nula,324181,0,,,,,,sin semilla,
696991,25,nula,16448,0,,,,,,sin semilla,
697645,25,nula,322054,0,,,,,,sin semilla,
701425,25,nula,113545,0,,,,,,sin semilla,
702284,25,nula,324181,0,,,,,,sin semilla,
710800,25,no informativa,184809,9,0.0,3037.0,0.5028145695364239,186632.0,3037.0,indirecta,6040.0
711567,25,nula,55047,0,,,,,,sin semilla,
712706,25,nula,269785,0,,,,,,sin semilla,
720854,25,nula,40572,0,,,,,,sin semilla,
735809,25,nula,299120,0,,,,,,sin semilla,
737142,25,nula,113545,0,,,,,,sin semilla,
738739,25,no informativa,317030,27,0.0,3070.5,0.5083609271523178,187150.5,3070.5,indirecta,6040.0
749987,25,no informativa,116122,14,0.0,3089.5,0.5115066225165563,190318.0,3089.5,indirecta,6040.0
757583,25,nula,38190,0,,,,,,sin semilla,
770404,25,no informativa,113545,19,0.0,3029.5,0.5015728476821192,187642.5,3029.5,indirecta,6040.0
772068,25,nula,324181,0,,,,,,sin semilla,
772485,25,nula,38190,0,,,,,,sin semilla,
782392,25,nula,216040,0,,,,,,sin semilla,
788834,25,nula,57398,0,,,,,,sin semilla,
827002,25,no informativa,376557,4,0.0,3020.5,0.5000827814569536,186175.0,3020.5,indirecta,6040.0
