drug,cluster_id
689361,270535
326053,270535
473418,270535
359764,270535
93924,270535
64404,270535
284457,270535
639824,270535
336374,270535
32745,270535
1592,270535
176554,447382
126512,447382
583153,447382
186395,447382
404558,447382
120021,447382
434767,447382
171128,447382
530662,447382
392449,447382
300313,737103
273515,737103
166789,737103
681025,737103
287624,737103
349627,737103
814305,737103
471682,737103
8646,737103
423954,737103
93413,781254
409429,781254
604262,781254
149816,781254
42994,781254
338537,781254
158384,781254
164860,781254
345979,781254
508771,781254
158931,13547
146745,13547
632666,13547
598278,13547
626923,13547
365326,13547
127324,13547
465448,13547
496105,13547
241316,13547
519194,667645
101787,667645
232923,667645
760256,667645
229593,667645
91204,667645
553729,667645
48300,667645
810580,667645
92208,667645
236012,89629
324112,89629
48982,89629
694494,89629
528553,89629
377189,89629
363677,89629
193157,89629
716625,89629
220781,89629
618442,667580
100742,667580
15278,667580
431353,667580
766879,667580
311795,667580
508670,667580
461189,667580
96632,667580
243358,667580
784329,237521
422482,237521
520456,237521
509616,237521
825399,237521
562381,237521
46616,237521
2506,237521
155292,237521
293571,237521
407056,492762
759981,492762
737405,492762
357769,492762
755824,492762
511465,492762
596886,492762
557825,492762
199702,492762
568728,492762
15558,366363
546956,366363
156532,366363
553030,366363
746099,366363
490347,366363
246864,366363
284835,366363
633181,366363
519749,366363
693812,525357
135496,525357
791384,525357
35810,525357
672022,525357
497566,525357
143843,525357
534614,525357
496879,525357
338229,525357
285003,31869
487683,31869
314980,31869
87250,31869
41511,31869
122115,31869
828033,31869
243464,31869
396923,31869
454493,31869
734416,202272
62979,202272
679927,202272
730509,202272
289965,202272
803243,202272
443210,202272
184700,202272
783557,202272
532888,202272
621186,510012
55776,431401
641504,431401
604531,431401
448553,431401
783051,431401
253696,431401
805801,431401
410600,431401
436786,431401
768621,431401
182447,361271
37674,361271
559918,361271
607955,361271
691594,361271
636191,361271
591945,361271
39220,361271
619853,361271
732091,361271
730353,725918
310196,725918
312257,725918
182578,725918
169850,725918
240521,725918
442005,725918
234398,725918
265913,725918
408699,725918
428769,602539
766427,602539
591333,602539
446322,602539
731026,602539
711194,602539
482635,602539
465804,602539
217071,602539
543207,602539
553444,454525
18281,454525
201394,454525
139378,454525
515939,454525
273524,454525
708819,454525
723962,454525
757731,454525
135296,454525
140029,11304
367575,11304
625285,11304
633732,11304
662194,11304
630972,11304
530005,11304
565204,11304
315517,11304
333889,11304
118390,311524
316127,311524
740413,311524
211873,311524
402160,311524
302472,311524
154919,311524
661974,311524
69247,311524
391401,311524
239085,587762
786614,587762
362891,587762
200228,587762
374310,587762
174621,587762
260650,587762
131971,587762
213450,587762
698956,587762
28374,618596
654120,618596
637934,618596
788726,618596
243204,618596
133670,618596
757820,618596
57607,618596
334502,618596
408309,618596
449442,23088
150090,23088
259106,23088
180292,23088
437760,23088
396667,23088
331952,23088
505007,23088
297671,23088
760901,658778
725335,658778
428476,658778
608593,658778
381723,658778
715915,658778
100192,658778
110690,658778
423114,658778
744251,385090
103774,385090
771229,385090
466188,385090
675272,385090
806885,385090
691128,385090
352649,385090
369304,385090
479429,442440
740176,442440
251942,442440
49210,442440
770324,442440
509912,442440
513872,442440
190435,442440
358880,442440
692857,381948
685247,381948
572468,381948
799535,381948
99132,381948
445132,381948
623101,381948
747153,381948
451187,381948
4517,19146
176329,19146
553586,19146
493868,19146
250598,19146
552375,19146
205893,19146
498038,19146
775299,19146
393189,347980
403785,347980
68214,347980
128453,347980
289162,347980
670248,347980
48643,347980
280481,347980
