target_id,sp_id,taxon_id
120521,3,13
28037,3,13
2898,3,13
65361,3,13
90168,3,13
41975,3,13
382037,3,13
156130,3,13
178649,3,13
44631,3,13
329168,3,13
22332,3,13
254582,3,13
185776,3,13
387972,3,13
20144,3,13
248850,3,13
144726,3,13
367215,3,13
319637,3,13
84293,3,13
101067,3,13
6487,3,13
55434,3,13
302058,3,13
313730,3,13
211689,3,13
213086,3,13
381365,3,13
284010,3,13
174374,3,13
319819,3,13
264341,3,13
1139,3,13
139874,3,13
275136,3,13
166891,3,13
349448,3,13
383786,3,13
206393,3,13
268960,3,13
121449,3,13
185200,3,13
352514,3,13
33111,3,13
3723,3,13
101209,3,13
386380,3,13
330218,3,13
139985,3,13
295039,3,13
12332,3,13
203001,3,13
116855,3,13
197873,3,13
251942,3,13
101005,3,13
76196,3,13
315458,3,13
15358,3,13
43255,3,13
376760,3,13
235294,3,13
203507,3,13
399545,3,13
218417,3,13
115514,3,13
336548,3,13
212482,3,13
317540,3,13
39344,3,13
368902,3,13
304591,3,13
343366,3,13
135237,3,13
212108,3,13
22436,3,13
358907,3,13
344770,3,13
262481,3,13
180350,3,13
20061,3,13
173413,3,13
137147,3,13
373332,3,13
92849,3,13
40287,3,13
157203,3,13
5207,3,13
163832,3,13
158878,3,13
175677,3,13
99468,3,13
86642,3,13
154125,3,13
316985,3,13
74389,3,13
54803,3,13
8185,3,13
111606,3,13
234593,3,13
345099,3,13
283898,3,13
127625,3,13
389469,3,13
311970,3,13
265371,3,13
292341,3,13
271539,3,13
323182,3,13
137422,3,13
101940,3,13
198543,3,13
80609,3,13
175676,3,13
384240,3,13
330310,3,13
110119,3,13
86302,3,13
35965,3,13
197332,3,13
390201,3,13
81611,3,13
328289,3,13
187187,3,13
168762,3,13
17042,3,13
193450,3,13
10515,3,13
207388,3,13
92537,3,13
131929,3,13
114467,3,13
323745,3,13
78984,3,13
369973,3,13
361997,3,13
328633,3,13
374285,3,13
262245,3,13
58639,3,13
233024,3,13
255683,3,13
374376,3,13
329289,3,13
62185,3,13
257977,3,13
330784,3,13
21860,3,13
114273,3,13
88767,3,13
186339,3,13
111558,3,13
136607,3,13
316555,3,13
371074,3,13
230220,3,13
157045,3,13
358357,3,13
149407,3,13
162243,3,13
98403,3,13
349384,3,13
190021,3,13
232486,3,13
328406,3,13
55235,3,13
342525,3,13
325981,3,13
267766,3,13
187617,3,13
299132,3,13
249145,3,13
33256,3,13
35877,3,13
376304,3,13
187659,3,13
284788,3,13
374161,3,13
18774,3,13
322986,3,13
286103,3,13
19925,3,13
216744,3,13
18736,3,13
10588,3,13
324218,3,13
67253,3,13
172583,3,13
316769,3,13
207666,3,13
79163,3,13
266479,3,13
150296,3,13
286530,3,13
170013,3,13
242021,3,13
253064,3,13
237837,3,13
358090,3,13
200644,3,13
289245,3,13
317193,3,13
83369,3,13
309344,3,13
7359,3,13
276096,3,13
70057,3,13
207790,3,13
72659,3,13
217193,3,13
76179,3,13
46947,3,13
47139,3,13
308502,3,13
199134,3,13
174479,3,13
321819,3,13
114180,3,13
357436,3,13
301411,3,13
41246,3,13
337340,3,13
249834,3,13
370004,3,13
209136,3,13
314858,3,13
140525,3,13
10204,3,13
206133,3,13
394664,3,13
45732,3,13
187305,3,13
327895,3,13
314337,3,13
156987,3,13
357539,3,13
33153,3,13
116474,3,13
168429,3,13
89266,3,13
397096,3,13
287399,3,13
83213,3,13
120700,3,13
149722,3,13
279495,3,13
138635,3,13
260003,3,13
276682,3,13
12151,3,13
289363,3,13
397818,3,13
134263,3,13
208078,3,13
367026,3,13
313318,3,13
346989,3,13
159066,3,13
31081,3,13
207358,3,13
122038,3,13
267543,3,13
29079,3,13
241494,3,13
39500,3,13
315400,3,13
50385,3,13
399385,3,13
28127,3,13
185258,3,13
43190,3,13
120242,3,13
278490,3,13
28015,3,13
394868,3,13
31153,3,13
274539,3,13
54918,3,13
365392,3,13
252998,3,13
79352,3,13
187390,3,13
397307,3,13
292480,3,13
309619,3,13
300452,3,13
235272,3,13
50112,3,13
149454,3,13
161039,3,13
57248,3,13
223860,3,13
328216,3,13
81819,3,13
192534,3,13
234322,3,13
398857,3,13
178708,3,13
60814,3,13
110815,3,13
396377,3,13
317075,3,13
65535,3,13
373496,3,13
245607,3,13
338297,3,13
58228,3,13
13244,3,13
192273,3,13
188665,3,13
162382,3,13
107355,3,13
200703,3,13
128806,3,13
15995,3,13
248324,3,13
47558,3,13
345189,3,13
365994,3,13
145673,3,13
300592,3,13
387160,3,13
354398,3,13
217228,3,13
395543,3,13
20092,3,13
273533,3,13
311629,3,13
212752,3,13
26632,3,13
177555,3,13
82960,3,13
287293,3,13
13126,3,13
366447,3,13
170512,3,13
331798,3,13
214887,3,13
297914,3,13
345850,3,13
12250,3,13
353474,3,13
154243,3,13
280915,3,13
289597,3,13
86954,3,13
394897,3,13
218548,3,13
214853,3,13
388462,3,13
60799,3,13
9590,3,13
21928,3,13
141029,3,13
79894,3,13
248591,3,13
91134,3,13
116475,3,13
132098,3,13
213710,3,13
243873,3,13
385551,3,13
37129,3,13
353042,3,13
95441,3,13
160378,3,13
222236,3,13
56743,3,13
398830,3,13
43439,3,13
356299,3,13
55356,3,13
173745,3,13
263457,3,13
248589,3,13
21266,3,13
106514,3,13
45905,3,13
93184,3,13
231282,3,13
184458,3,13
169308,3,13
360006,3,13
194757,3,13
193649,3,13
238232,3,13
94745,3,13
12865,3,13
6618,3,13
119289,3,13
292378,3,13
323260,3,13
390653,3,13
356208,3,13
89581,3,13
198248,3,13
243196,3,13
245494,3,13
247841,3,13
287430,3,13
20546,3,13
237757,3,13
64641,3,13
56879,3,13
358391,3,13
89830,3,13
133710,3,13
174965,3,13
126578,3,13
233522,3,13
192267,3,13
71366,3,13
317585,3,13
290983,3,13
355943,3,13
320930,3,13
364662,3,13
328663,3,13
163059,3,13
388457,3,13
60441,3,13
165657,3,13
162781,3,13
197218,3,13
158791,3,13
234189,3,13
374307,3,13
71592,3,13
102356,3,13
76241,3,13
136082,3,13
278484,3,13
118471,3,13
65397,3,13
299655,3,13
270141,3,13
117480,3,13
60963,3,13
161448,3,13
210136,3,13
335288,3,13
90976,3,13
204109,3,13
91378,3,13
125,3,13
364299,3,13
45263,3,13
250053,3,13
192379,3,13
141335,3,13
196344,3,13
333020,3,13
289573,3,13
50678,3,13
66111,3,13
180111,3,13
68029,3,13
155653,3,13
211798,3,13
61870,3,13
19628,3,13
342776,3,13
152890,3,13
311296,3,13
251762,3,13
281421,3,13
306617,3,13
194823,3,13
381650,3,13
145874,3,13
209045,3,13
292212,3,13
270995,3,13
199400,3,13
286116,3,13
50002,3,13
223875,3,13
106386,3,13
47140,3,13
352078,3,13
334216,3,13
343000,3,13
331772,3,13
330843,3,13
366130,3,13
169151,3,13
344827,3,13
34349,3,13
380386,3,13
227743,3,13
80339,3,13
190844,3,13
350059,3,13
161302,3,13
305407,3,13
134012,3,13
14752,3,13
354281,3,13
99108,3,13
281271,3,13
360764,3,13
399026,3,13
171175,3,13
211968,3,13
37524,3,13
152013,3,13
76608,3,13
297838,3,13
219898,3,13
172655,3,13
339196,3,13
186207,3,13
270092,3,13
315558,3,13
187137,3,13
197940,3,13
193208,3,13
219038,3,13
243264,3,13
227872,3,13
323003,3,13
327835,3,13
119287,3,13
79690,3,13
62063,3,13
47024,3,13
224303,3,13
67979,3,13
271374,3,13
251252,3,13
379501,3,13
77031,3,13
370153,3,13
345601,3,13
255410,3,13
330877,3,13
217156,3,13
378800,3,13
95475,3,13
303413,3,13
371024,3,13
225881,3,13
74458,3,13
320409,3,13
337351,3,13
257581,3,13
89460,3,13
324172,3,13
197921,3,13
356566,3,13
347646,3,13
205771,3,13
131440,3,13
150674,3,13
200687,3,13
186088,3,13
198725,3,13
67904,3,13
26017,3,13
251035,3,13
165085,3,13
243657,3,13
307657,3,13
147251,3,13
7083,3,13
371994,3,13
243636,3,13
43727,3,13
111903,3,13
333537,3,13
17270,3,13
61505,3,13
320055,3,13
199084,3,13
238710,3,13
305618,3,13
168246,3,13
10299,3,13
29901,3,13
321288,3,13
389551,3,13
28018,3,13
30281,3,13
46050,3,13
15965,3,13
220356,3,13
231675,3,13
265855,3,13
170314,3,13
263081,3,13
382409,3,13
50230,3,13
342568,3,13
32789,3,13
306321,3,13
103552,3,13
230177,3,13
48857,3,13
27901,3,13
289599,3,13
343148,3,13
301740,3,13
163963,3,13
272454,3,13
283997,3,13
358444,3,13
262934,3,13
161294,3,13
206427,3,13
305303,3,13
249009,3,13
196598,3,13
125029,3,13
347550,3,13
125537,3,13
351339,3,13
136037,3,13
110297,3,13
277090,3,13
190628,3,13
54828,3,13
146754,3,13
300426,3,13
93125,3,13
164531,3,13
172692,3,13
171479,3,13
311011,3,13
263202,3,13
183355,3,13
72082,3,13
345687,3,13
181608,3,13
27071,3,13
177746,3,13
165694,3,13
300206,3,13
83545,3,13
145811,3,13
291374,3,13
280336,3,13
97230,3,13
326890,3,13
240349,3,13
147838,3,13
16681,3,13
132172,3,13
380101,3,13
226194,3,13
389487,3,13
51531,3,13
102070,3,13
273161,3,13
301479,3,13
177796,3,13
128847,3,13
268459,3,13
139037,3,13
230331,3,13
243993,3,13
126792,3,13
101963,3,13
344098,3,13
294175,3,13
392289,3,13
87929,3,13
135373,3,13
202886,3,13
268368,3,13
53535,3,13
20115,3,13
340932,3,13
347537,3,13
385083,3,13
184613,3,13
124373,3,13
32726,3,13
159174,3,13
186525,3,13
325749,3,13
211223,3,13
369839,3,13
322567,3,13
258673,3,13
307139,3,13
367136,3,13
303824,3,13
305916,3,13
108464,3,13
370345,3,13
260859,3,13
318994,3,13
279551,3,13
341407,3,13
314938,3,13
356310,3,13
8724,3,13
365051,3,13
109774,3,13
144324,3,13
25397,3,13
193140,3,13
162662,3,13
305060,3,13
77850,3,13
285516,3,13
63577,3,13
171376,3,13
157394,3,13
156109,3,13
98977,3,13
234466,3,13
318759,3,13
397480,3,13
386648,3,13
386580,3,13
381119,3,13
101866,3,13
367402,3,13
203969,3,13
399569,3,13
284291,3,13
334283,3,13
272547,3,13
120080,3,13
335504,3,13
50148,3,13
98561,3,13
12663,3,13
76267,3,13
112589,3,13
113941,3,13
156593,3,13
35603,3,13
102126,3,13
173084,3,13
359931,3,13
211885,3,13
232206,3,13
158044,3,13
274925,3,13
196318,3,13
65892,3,13
181865,3,13
200603,3,13
193194,3,13
212965,3,13
399651,3,13
205945,3,13
51742,3,13
140097,3,13
245028,3,13
324754,3,13
294303,3,13
183300,3,13
71220,3,13
93010,3,13
190375,3,13
23378,3,13
185787,3,13
386040,3,13
74031,3,13
364784,3,13
136780,3,13
25355,3,13
94090,3,13
141854,3,13
137380,3,13
29822,3,13
385332,3,13
308708,3,13
260015,3,13
174299,3,13
114113,3,13
288473,3,13
67622,3,13
14346,3,13
329173,3,13
153723,3,13
55445,3,13
246350,3,13
231343,3,13
82909,3,13
326661,3,13
14753,3,13
364995,3,13
259960,3,13
153394,3,13
75,3,13
115432,3,13
326530,3,13
223523,3,13
329187,3,13
797,3,13
394147,3,13
341825,3,13
355828,3,13
310112,3,13
108291,3,13
365835,3,13
84631,3,13
228387,3,13
194274,3,13
287726,3,13
289815,3,13
370665,3,13
382981,3,13
265574,3,13
359247,3,13
376372,3,13
168934,3,13
60671,3,13
86326,3,13
288221,3,13
349122,3,13
153025,3,13
65181,3,13
223536,3,13
159074,3,13
26864,3,13
134714,3,13
82440,3,13
122,3,13
359662,3,13
367857,3,13
199214,3,13
345182,3,13
143198,3,13
27181,3,13
128752,3,13
46177,3,13
103068,3,13
329652,3,13
346473,3,13
331362,3,13
16395,3,13
351939,3,13
88728,3,13
278326,3,13
202860,3,13
320372,3,13
81405,3,13
268215,3,13
143436,3,13
22442,3,13
105210,3,13
138780,3,13
50120,3,13
315030,3,13
353866,3,13
231850,3,13
125286,3,13
59307,3,13
67125,3,13
17877,3,13
198022,3,13
15820,3,13
259147,3,13
270667,3,13
200190,3,13
146253,3,13
240765,3,13
112075,3,13
141214,3,13
269736,3,13
7293,3,13
313992,3,13
283608,3,13
100149,3,13
359378,3,13
194938,3,13
304966,3,13
20855,3,13
262770,3,13
68665,3,13
3060,3,13
81023,3,13
136472,3,13
109276,3,13
166948,3,13
242559,3,13
114806,3,13
16465,3,13
296108,3,13
339712,3,13
75823,3,13
181045,3,13
175396,3,13
175205,3,13
294069,3,13
99184,3,13
208862,3,13
235769,3,13
332031,3,13
344438,3,13
366955,3,13
92341,3,13
240410,3,13
104259,3,13
115193,3,13
55878,3,13
159654,3,13
184234,3,13
54598,3,13
373948,3,13
150507,3,13
364779,3,13
31507,3,13
214506,3,13
53506,3,13
195817,3,13
30817,3,13
64817,3,13
28847,3,13
180559,3,13
124960,3,13
282155,3,13
234281,3,13
236250,3,13
235972,3,13
334274,3,13
18351,3,13
222849,3,13
293128,3,13
69168,3,13
2607,3,13
276045,3,13
371121,3,13
165410,3,13
224100,3,13
306608,3,13
216634,3,13
22079,3,13
197849,3,13
251660,3,13
83563,3,13
82917,3,13
73207,3,13
45291,3,13
312468,3,13
294947,3,13
371761,3,13
283830,3,13
292668,3,13
51488,3,13
35830,3,13
373867,3,13
312662,3,13
248536,3,13
91815,3,13
290398,3,13
7590,3,13
257675,3,13
395149,3,13
35949,3,13
343689,3,13
47364,3,13
20849,3,13
47668,3,13
159395,3,13
28904,3,13
355691,3,13
58917,3,13
396919,3,13
251951,3,13
347846,3,13
21139,3,13
325341,3,13
310007,3,13
38587,3,13
120457,3,13
316590,3,13
335945,3,13
91278,3,13
92078,3,13
319550,3,13
291679,3,13
54369,3,13
321457,3,13
157945,3,13
993,3,13
245348,3,13
336141,3,13
321151,3,13
322228,3,13
245179,3,13
172179,3,13
179857,3,13
232185,3,13
332758,3,13
18820,3,13
175751,3,13
318507,3,13
164434,3,13
257431,3,13
230328,3,13
263933,3,13
25406,3,13
202634,3,13
32427,3,13
311828,3,13
3965,3,13
34823,3,13
26398,3,13
323217,3,13
272067,3,13
177287,3,13
303836,3,13
237215,3,13
310681,3,13
389458,3,13
222751,3,13
391728,3,13
204207,3,13
73145,3,13
52135,3,13
115181,3,13
164145,3,13
297938,3,13
93126,3,13
209163,3,13
47573,3,13
351931,3,13
19696,3,13
122585,3,13
84870,3,13
378739,3,13
173366,3,13
228071,3,13
63158,3,13
139284,3,13
385385,3,13
274620,3,13
262821,3,13
191949,3,13
394157,3,13
71801,3,13
165781,3,13
372802,3,13
19348,3,13
87954,3,13
126490,3,13
188433,3,13
234756,3,13
62476,3,13
25995,3,13
4823,3,13
34372,3,13
210153,3,13
170842,3,13
297262,3,13
166761,3,13
15575,3,13
252533,3,13
149071,3,13
345278,3,13
181069,3,13
340596,3,13
20293,3,13
133593,3,13
17723,3,13
318688,3,13
370663,3,13
287273,3,13
101901,3,13
264469,3,13
343921,3,13
171523,3,13
279601,3,13
121107,3,13
355823,3,13
367489,3,13
193324,3,13
15685,3,13
250549,3,13
231463,3,13
89832,3,13
327933,3,13
61256,3,13
387847,3,13
202919,3,13
234468,3,13
313260,3,13
321951,3,13
188844,3,13
308763,3,13
21801,3,13
230681,3,13
107942,3,13
75560,3,13
94146,3,13
381181,3,13
243968,3,13
166360,3,13
59053,3,13
350736,3,13
326984,3,13
283175,3,13
238236,3,13
156267,3,13
182809,3,13
144499,3,13
200319,3,13
193668,3,13
179778,3,13
63335,3,13
250280,3,13
86711,3,13
167955,3,13
349163,3,13
69214,3,13
382085,3,13
62930,3,13
386365,3,13
220911,3,13
49255,3,13
318070,3,13
379972,3,13
144315,3,13
296805,3,13
192907,3,13
389636,3,13
373442,3,13
54688,3,13
203454,3,13
373017,3,13
78493,3,13
272087,3,13
284075,3,13
354896,3,13
22577,3,13
210378,3,13
260352,3,13
273653,3,13
143816,3,13
81299,3,13
201701,3,13
78487,3,13
169364,3,13
167767,3,13
225728,3,13
34663,3,13
306991,3,13
316200,3,13
181387,3,13
195652,3,13
80123,3,13
152814,3,13
372626,3,13
28533,3,13
21133,3,13
140397,3,13
91612,3,13
227558,3,13
315823,3,13
279615,3,13
334314,3,13
217676,3,13
98040,3,13
54608,3,13
100558,3,13
221302,3,13
6898,3,13
346111,3,13
296222,3,13
358189,3,13
266730,3,13
165904,3,13
80364,3,13
354371,3,13
123663,3,13
272252,3,13
377042,3,13
199226,3,13
225640,3,13
335845,3,13
328744,3,13
83962,3,13
136298,3,13
72570,3,13
54686,3,13
211904,3,13
191193,3,13
101581,3,13
191529,3,13
294769,3,13
41589,3,13
221536,3,13
227089,3,13
85928,3,13
55460,3,13
180162,3,13
965,3,13
97352,3,13
251258,3,13
19948,3,13
46944,3,13
127733,3,13
100156,3,13
304753,3,13
84761,3,13
122711,3,13
395396,3,13
250338,3,13
130942,3,13
162560,3,13
9128,3,13
365987,3,13
5313,3,13
208791,3,13
210205,3,13
372472,3,13
283853,3,13
13870,3,13
160905,3,13
158775,3,13
359637,3,13
120946,3,13
357224,3,13
148926,3,13
360032,3,13
179269,3,13
163286,3,13
23875,3,13
980,3,13
57579,3,13
247451,3,13
335476,3,13
314849,3,13
319029,3,13
389771,3,13
370962,3,13
394695,3,13
397944,3,13
200029,3,13
347261,3,13
376184,3,13
113959,3,13
52651,3,13
364473,3,13
219010,3,13
256028,3,13
355318,3,13
99409,3,13
126429,3,13
321637,3,13
85960,3,13
61776,3,13
210141,3,13
173297,3,13
228179,3,13
321749,3,13
105090,3,13
263309,3,13
294416,3,13
295748,3,13
6719,3,13
101391,3,13
149716,3,13
5822,3,13
80243,3,13
170765,3,13
247148,3,13
73194,3,13
92138,3,13
241818,3,13
215599,3,13
327993,3,13
371397,3,13
121462,3,13
274723,3,13
237185,3,13
85646,3,13
54512,3,13
198597,3,13
5170,3,13
123214,3,13
281160,3,13
370580,3,13
302066,3,13
123475,3,13
10112,3,13
127727,3,13
76651,3,13
306577,3,13
128478,3,13
62294,3,13
108174,3,13
166128,3,13
4398,3,13
386309,3,13
205748,3,13
109124,3,13
209215,3,13
2484,3,13
28254,3,13
312239,3,13
339338,3,13
65404,3,13
41402,3,13
56595,3,13
188920,3,13
16393,3,13
369597,3,13
394275,3,13
392914,3,13
1175,3,13
230174,3,13
149610,3,13
230480,3,13
263755,3,13
59173,3,13
36637,3,13
260413,3,13
301468,3,13
35667,3,13
397747,3,13
36360,3,13
226534,3,13
294832,3,13
162451,3,13
336633,3,13
132353,3,13
56608,3,13
395001,3,13
48249,3,13
41038,3,13
94215,3,13
282052,3,13
126561,3,13
73894,3,13
163193,3,13
95237,3,13
128253,3,13
142794,3,13
318787,3,13
313521,3,13
140391,3,13
360017,3,13
244565,3,13
346835,3,13
190204,3,13
293329,3,13
163868,3,13
194513,3,13
10193,3,13
175811,3,13
238413,3,13
62500,3,13
292908,3,13
336753,3,13
97414,3,13
344959,3,13
313784,3,13
32601,3,13
340294,3,13
396251,3,13
331598,3,13
380466,3,13
89229,3,13
357511,3,13
21998,3,13
83886,3,13
66619,3,13
349366,3,13
274198,3,13
111803,3,13
393335,3,13
398343,3,13
392076,3,13
171758,3,13
171839,3,13
308610,3,13
76675,3,13
163771,3,13
222890,3,13
104913,3,13
240099,3,13
198209,3,13
183377,3,13
386015,3,13
34465,3,13
128162,3,13
383943,3,13
345961,3,13
228386,3,13
251368,3,13
274969,3,13
127519,3,13
336283,3,13
340893,3,13
262487,3,13
107635,3,13
129265,3,13
380526,3,13
235549,3,13
342115,3,13
126257,3,13
123634,3,13
319390,3,13
12684,3,13
12333,3,13
59269,3,13
147321,3,13
151389,3,13
66884,3,13
76611,3,13
146539,3,13
163594,3,13
327109,3,13
277107,3,13
5133,3,13
85861,3,13
332955,3,13
136056,3,13
208254,3,13
24334,3,13
385042,3,13
70323,3,13
283513,3,13
284404,3,13
288937,3,13
320833,3,13
198361,3,13
14890,3,13
348918,3,13
101187,3,13
33701,3,13
14900,3,13
7135,3,13
222529,3,13
151730,3,13
85084,3,13
83714,3,13
49569,3,13
78979,3,13
175918,3,13
361014,3,13
27995,3,13
37466,3,13
222910,3,13
282591,3,13
145594,3,13
31452,3,13
279169,3,13
20295,3,13
294077,3,13
108161,3,13
117981,3,13
397449,3,13
339818,3,13
52624,3,13
118536,3,13
221347,3,13
287179,3,13
83085,3,13
216090,3,13
342237,3,13
252329,3,13
237569,3,13
70918,3,13
262097,3,13
86897,3,13
66683,3,13
300411,3,13
239323,3,13
190083,3,13
337922,3,13
289039,3,13
188392,3,13
213809,3,13
85209,3,13
8115,3,13
372164,3,13
369328,3,13
118402,3,13
337930,3,13
179674,3,13
221841,3,13
22692,3,13
62200,3,13
248273,3,13
9420,3,13
258850,3,13
22373,3,13
341766,3,13
216626,3,13
254324,3,13
375881,3,13
387180,3,13
10736,3,13
138827,3,13
260643,3,13
353693,3,13
33643,3,13
123235,3,13
296183,3,13
352793,3,13
40246,3,13
293736,3,13
338914,3,13
32192,3,13
117453,3,13
83787,3,13
339327,3,13
155885,3,13
328849,3,13
60567,3,13
258276,3,13
387862,3,13
373369,3,13
128833,3,13
5506,3,13
143128,3,13
281557,3,13
170721,3,13
265130,3,13
271044,3,13
26685,3,13
141990,3,13
252182,3,13
262006,3,13
360513,3,13
191291,3,13
174496,3,13
338722,3,13
40379,3,13
3347,3,13
258872,3,13
95163,3,13
340553,3,13
31694,3,13
240495,3,13
333650,3,13
383816,3,13
4375,3,13
281538,3,13
360201,3,13
116090,3,13
323129,3,13
305333,3,13
191264,3,13
298142,3,13
71176,3,13
84755,3,13
6635,3,13
256050,3,13
80463,3,13
387204,3,13
245154,3,13
21921,3,13
64200,3,13
108661,3,13
222580,3,13
123566,3,13
349605,3,13
110132,3,13
163881,3,13
53512,3,13
152607,3,13
301183,3,13
164122,3,13
382030,3,13
48797,3,13
176921,3,13
346529,3,13
261369,3,13
317460,3,13
59983,3,13
322936,3,13
187574,3,13
389135,3,13
380437,3,13
315270,3,13
174378,3,13
281650,3,13
358748,3,13
179824,3,13
107474,3,13
343573,3,13
36452,3,13
137078,3,13
220862,3,13
222071,3,13
258370,3,13
371485,3,13
33445,3,13
295579,3,13
236691,3,13
203093,3,13
275638,3,13
333193,3,13
122471,3,13
394820,3,13
159709,3,13
208524,3,13
223252,3,13
126657,3,13
388092,3,13
50970,3,13
370415,3,13
87941,3,13
352446,3,13
114767,3,13
345862,3,13
224441,3,13
375856,3,13
187148,3,13
96099,3,13
223280,3,13
326737,3,13
306292,3,13
71795,3,13
207774,3,13
317322,3,13
278933,3,13
192601,3,13
197774,3,13
109091,3,13
333149,3,13
297338,3,13
234015,3,13
267050,3,13
54383,3,13
31812,3,13
209243,3,13
362611,3,13
109328,3,13
34165,3,13
323004,3,13
205124,3,13
68906,3,13
218436,3,13
24816,3,13
163995,3,13
293268,3,13
348730,3,13
251907,3,13
30655,3,13
269968,3,13
387451,3,13
91561,3,13
205462,3,13
80800,3,13
351477,3,13
253175,3,13
200968,3,13
146437,3,13
160989,3,13
251024,3,13
152158,3,13
2104,3,13
212100,3,13
182501,3,13
13581,3,13
333541,3,13
193120,3,13
236687,3,13
116718,3,13
187412,3,13
69750,3,13
40627,3,13
27761,3,13
342940,3,13
97582,3,13
317564,3,13
297741,3,13
118978,3,13
48139,3,13
70913,3,13
247897,3,13
212786,3,13
159879,3,13
40343,3,13
272275,3,13
85541,3,13
191923,3,13
9562,3,13
302189,3,13
13547,3,13
253246,3,13
290680,3,13
39917,3,13
95410,3,13
54023,3,13
277577,3,13
162498,3,13
385489,3,13
339568,3,13
291156,3,13
178939,3,13
152004,3,13
52652,3,13
200517,3,13
194330,3,13
247528,3,13
289556,3,13
196406,3,13
186706,3,13
52788,3,13
47353,3,13
60563,3,13
130919,3,13
298958,3,13
30782,3,13
385146,3,13
326993,3,13
170473,3,13
271447,3,13
214265,3,13
311757,3,13
116825,3,13
176368,3,13
79406,3,13
194958,3,13
219873,3,13
158894,3,13
275419,3,13
209733,3,13
28326,3,13
121855,3,13
337328,3,13
238552,3,13
176680,3,13
196607,3,13
208203,3,13
371263,3,13
149511,3,13
67133,3,13
75966,3,13
334859,3,13
219214,3,13
60327,3,13
287864,3,13
277569,3,13
357964,3,13
161226,3,13
169511,3,13
224455,3,13
228107,3,13
327866,3,13
248078,3,13
314409,3,13
250607,3,13
9344,3,13
168953,3,13
162876,3,13
397621,3,13
151274,3,13
71986,3,13
44239,3,13
4503,3,13
40506,3,13
210085,3,13
362840,3,13
267638,3,13
375825,3,13
303853,3,13
13362,3,13
69669,3,13
214456,3,13
168366,3,13
68747,3,13
188195,3,13
44800,3,13
154267,3,13
327340,3,13
290498,3,13
53585,3,13
288921,3,13
66627,3,13
368871,3,13
288893,3,13
6868,3,13
93439,3,13
205561,3,13
162080,3,13
295184,3,13
126388,3,13
106885,3,13
363598,3,13
290312,3,13
370475,3,13
367482,3,13
354720,3,13
222891,3,13
205717,3,13
84992,3,13
359335,3,13
366091,3,13
353465,3,13
116502,3,13
269481,3,13
332240,3,13
358691,3,13
71646,3,13
388504,3,13
227452,3,13
290154,3,13
237825,3,13
70344,3,13
112884,3,13
169545,3,13
41963,3,13
19458,3,13
319458,3,13
54972,3,13
373114,3,13
108334,3,13
21233,3,13
90535,3,13
188438,3,13
55204,3,13
15614,3,13
264324,3,13
209768,3,13
244945,3,13
4500,3,13
104086,3,13
318035,3,13
207783,3,13
238683,3,13
375329,3,13
296606,3,13
180372,3,13
213829,3,13
160749,3,13
143524,3,13
226491,3,13
107985,3,13
261631,3,13
334776,3,13
383305,3,13
238268,3,13
193072,3,13
294118,3,13
202824,3,13
20590,3,13
160581,3,13
324681,3,13
272425,3,13
140901,3,13
149161,3,13
68098,3,13
201345,3,13
42796,3,13
224628,3,13
115152,3,13
36099,3,13
104275,3,13
243759,3,13
263575,3,13
140104,3,13
711,3,13
152693,3,13
133896,3,13
43193,3,13
233607,3,13
23853,3,13
156878,3,13
186034,3,13
156811,3,13
227938,3,13
220940,3,13
391265,3,13
66062,3,13
95613,3,13
190123,3,13
24296,3,13
146620,3,13
365236,3,13
145178,3,13
142604,3,13
332503,3,13
150495,3,13
327530,3,13
111517,3,13
111513,3,13
39812,3,13
56022,3,13
163758,3,13
103900,3,13
213233,3,13
98698,3,13
165199,3,13
338502,3,13
397503,3,13
302625,3,13
98275,3,13
387412,3,13
103699,3,13
314498,3,13
334483,3,13
292408,3,13
60060,3,13
100042,3,13
207505,3,13
305673,3,13
46753,3,13
120860,3,13
7349,3,13
215569,3,13
103619,3,13
301049,3,13
98479,3,13
49009,3,13
100788,3,13
108796,3,13
330926,3,13
83130,3,13
115068,3,13
365974,3,13
84116,3,13
101041,3,13
302218,3,13
98001,3,13
105429,3,13
145112,3,13
384147,3,13
72755,3,13
200835,3,13
58611,3,13
375121,3,13
232621,3,13
102270,3,13
398138,3,13
119425,3,13
209094,3,13
11825,3,13
217590,3,13
127211,3,13
302664,3,13
259468,3,13
121894,3,13
355597,3,13
290568,3,13
228805,3,13
104589,3,13
180145,3,13
227709,3,13
162580,3,13
92909,3,13
248109,3,13
393131,3,13
33419,3,13
47655,3,13
119140,3,13
289265,3,13
345232,3,13
100827,3,13
16226,3,13
115381,3,13
64183,3,13
176749,3,13
53667,3,13
203354,3,13
316970,3,13
78011,3,13
302912,3,13
300372,3,13
371942,3,13
339109,3,13
69587,3,13
295985,3,13
193510,3,13
65579,3,13
322638,3,13
268993,3,13
339916,3,13
16857,3,13
329099,3,13
377374,3,13
241608,3,13
292837,3,13
213099,3,13
117806,3,13
163560,3,13
192853,3,13
246818,3,13
286194,3,13
286500,3,13
122393,3,13
54082,3,13
98187,3,13
187049,3,13
94129,3,13
271048,3,13
376900,3,13
92544,3,13
93621,3,13
55255,3,13
10839,3,13
243246,3,13
72964,3,13
59768,3,13
73998,3,13
259844,3,13
105838,3,13
