params,AUC01,AUC,YoudenCutOff,N_targets,alpha,beta,lambda_,gamma
2 2 4 3,0.5478018163571833,0.7968406358210913,0.5506611344756109,4533,0.3,0.5,,1.2
2 2 1 1,0.5469618041929654,0.7959888066393698,0.5491323398284664,4533,0.3,0.5,0.0,0.8
1 2 4 1,0.5451937277446346,0.7597575483241316,0.4810863117381483,4533,0.0,0.5,,0.8
1 2 4 2,0.5441689221287672,0.7584465314854922,0.480357365186399,4533,0.0,0.5,,1.0
1 2 4 3,0.5436576484710344,0.757537438314789,0.482184576938502,4533,0.0,0.5,,1.2
1 2 1 1,0.5432417139626345,0.7552643944163486,0.476346061900895,4533,0.0,0.5,0.0,0.8
5 1 3 1,0.5307658999897229,0.7906494391199022,0.5543782730131195,4533,1.2,0.0,1.0,0.8
4 1 3 1,0.5304364102589922,0.7890139558739572,0.549472745342483,4533,0.9,0.0,1.0,0.8
3 1 3 1,0.5301683759162406,0.7862619830406746,0.5421903381589968,4533,0.6,0.0,1.0,0.8
2 1 3 1,0.5298298159625854,0.7799479163653374,0.5336001142524425,4533,0.3,0.0,1.0,0.8
1 1 3 1,0.5289698107440604,0.7070797498306578,0.3887397847971816,4533,0.0,0.0,1.0,0.8
5 1 2 1,0.5288609680689651,0.7887405593336285,0.552507872356625,4533,1.2,0.0,0.5,0.8
4 1 2 1,0.528777670103331,0.7869085672958921,0.5495520069620627,4533,0.9,0.0,0.5,0.8
3 1 2 1,0.5287591594443012,0.7838877739067509,0.543282354998099,4533,0.6,0.0,0.5,0.8
2 1 2 1,0.5283889462637049,0.7767124205329945,0.5295971565790731,4533,0.3,0.0,0.5,0.8
5 1 4 1,0.5278963776269217,0.7872946856472596,0.553106297584453,4533,1.2,0.0,,0.8
4 1 4 1,0.5278919350687545,0.7853686680669167,0.55099378739326,4533,0.9,0.0,,0.8
3 1 4 1,0.5276977582555318,0.7820531422256617,0.5414221223924374,4533,0.6,0.0,,0.8
5 1 4 2,0.5276187177414745,0.7870530009866625,0.552747566436858,4533,1.2,0.0,,1.0
2 1 4 1,0.5275430091460426,0.7744998497789817,0.5275524237509006,4533,0.3,0.0,,0.8
4 1 4 2,0.5275176495431717,0.7850587757452733,0.5509747530335214,4533,0.9,0.0,,1.0
5 1 4 3,0.5274336111511764,0.7868699344882464,0.5528834249026817,4533,1.2,0.0,,1.2
3 1 4 2,0.5274106579339795,0.7816794573176756,0.5402909375851195,4533,0.6,0.0,,1.0
2 1 4 2,0.5273375500861412,0.7739244183759213,0.526249929705936,4533,0.3,0.0,,1.0
4 1 4 3,0.5273334684858252,0.7848411443827348,0.5511433430769199,4533,0.9,0.0,,1.2
1 1 2 1,0.527331618962477,0.6990647566419502,0.3832852836281595,4533,0.0,0.0,0.5,0.8
5 1 1 1,0.5272749748032909,0.7865179181594271,0.5533321932002555,4533,1.2,0.0,0.0,0.8
4 1 1 1,0.5272516544580232,0.7844090709253799,0.5506566073064634,4533,0.9,0.0,0.0,0.8
3 1 4 3,0.5271679831940986,0.7814149596298008,0.5401959682796156,4533,0.6,0.0,,1.2
3 1 1 1,0.5271590980777643,0.7808608008594042,0.5390482658136189,4533,0.6,0.0,0.0,0.8
2 1 4 3,0.5271431881663282,0.7735368861881825,0.5256464710759885,4533,0.3,0.0,,1.2
2 1 1 1,0.527029708571146,0.7725271755983903,0.524055742440698,4533,0.3,0.0,0.0,0.8
1 1 4 1,0.5268993935315761,0.6937340240106008,0.3804871315000024,4533,0.0,0.0,,0.8
1 1 4 2,0.5264703164552651,0.6923727201581158,0.3804218708380418,4533,0.0,0.0,,1.0
1 1 4 3,0.5262657736729857,0.6917598727145172,0.3841847294448008,4533,0.0,0.0,,1.2
1 1 1 1,0.5261439781642343,0.6889656963231634,0.3701982066971787,4533,0.0,0.0,0.0,0.8
