params,AUC01,AUC,YoudenCutOff,N_targets,alpha,beta,lambda_,gamma
1 2 3 1,0.5942165658871689,0.7693646443237837,0.4808745188832208,16301,0.0,0.5,1.0,0.8
1 2 2 1,0.5919674577314892,0.760730657752819,0.4682018374440106,16301,0.0,0.5,0.5,0.8
1 2 4 1,0.5903368652081723,0.7553607912042606,0.4638875965536604,16301,0.0,0.5,,0.8
1 2 4 2,0.5890944467736071,0.7538522924300453,0.4625340064260075,16301,0.0,0.5,,1.0
1 2 4 3,0.5879872562387125,0.7527840834123206,0.4607570573799338,16301,0.0,0.5,,1.2
1 3 3 1,0.5860404208754227,0.763382179149365,0.4787303735242103,16301,0.0,1.0,1.0,0.8
1 2 1 1,0.5848055415776797,0.7504500117933773,0.4566717649088121,16301,0.0,0.5,0.0,0.8
2 3 3 1,0.5843809823955397,0.7480206660684885,0.4584501764010384,16301,0.3,1.0,1.0,0.8
3 3 3 1,0.5840245089002062,0.7467832661880642,0.4577786717086787,16301,0.6,1.0,1.0,0.8
5 4 3 1,0.5834054670332489,0.7477375164259747,0.4561315518695803,16301,1.2,1.5,1.0,0.8
4 4 3 1,0.5831782533795158,0.7483518627024766,0.4566406535660858,16301,0.9,1.5,1.0,0.8
1 3 2 1,0.5831767439188273,0.7570202607413662,0.4627865766493491,16301,0.0,1.0,0.5,0.8
3 4 3 1,0.5829625894151728,0.7491139799536706,0.457728929296783,16301,0.6,1.5,1.0,0.8
4 3 3 1,0.5829333632928868,0.7461385267343577,0.4578980864847359,16301,0.9,1.0,1.0,0.8
2 4 3 1,0.5820803420545342,0.7498546189014802,0.4593057774986728,16301,0.3,1.5,1.0,0.8
2 2 3 1,0.5820734152042586,0.7493922412599617,0.4622450990890081,16301,0.3,0.5,1.0,0.8
5 3 3 1,0.5819753836039676,0.7457601504054395,0.4584464831747117,16301,1.2,1.0,1.0,0.8
1 1 3 1,0.5818376664609478,0.7676456776940077,0.4369291844331595,16301,0.0,0.0,1.0,0.8
2 3 2 1,0.5816537295699126,0.7442048162434003,0.4526202090361977,16301,0.3,1.0,0.5,0.8
5 4 2 1,0.5815122766870773,0.7457905044099795,0.4542409773549627,16301,1.2,1.5,0.5,0.8
4 4 2 1,0.5813062943177195,0.7461504139200243,0.4539897362532654,16301,0.9,1.5,0.5,0.8
3 4 2 1,0.5810906173886834,0.7465671767114853,0.4532680232004713,16301,0.6,1.5,0.5,0.8
3 3 2 1,0.5810059949851827,0.7437440707962488,0.4537322412699953,16301,0.6,1.0,0.5,0.8
2 2 2 1,0.5809127603213124,0.7453277529100463,0.4560246476056282,16301,0.3,0.5,0.5,0.8
1 3 4 1,0.5807133818635132,0.752623678909611,0.4554981779865827,16301,0.0,1.0,,0.8
5 4 4 1,0.5804350484251658,0.7446399750680421,0.451952863518704,16301,1.2,1.5,,0.8
1 4 3 1,0.5802921960289738,0.7587010945000608,0.4613559606923889,16301,0.0,1.5,1.0,0.8
