drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
5805,sp15,nula,378165,0,,,,,,sin semilla,
49941,sp15,nula,237605,0,,,,,,sin semilla,
70051,sp15,nula,290868,0,,,,,,sin semilla,
73665,sp15,nula,106087,0,,,,,,sin semilla,
79033,sp15,nula,321340,0,,,,,,sin semilla,
83211,sp15,no informativa,314827,4,0.0,4318.0,0.5001737518823121,184441.0,4318.0,indirecta,8633.0
91271,sp15,nula,146493,0,,,,,,sin semilla,
91295,sp15,nula,88557,0,,,,,,sin semilla,
91648,sp15,nula,69654,0,,,,,,sin semilla,
92317,sp15,nula,182110,0,,,,,,sin semilla,
92625,sp15,no informativa,251503,2,0.0,4320.0,0.5004054210587281,184454.0,4320.0,indirecta,8633.0
92660,sp15,nula,378165,0,,,,,,sin semilla,
99894,sp15,nula,251503,0,,,,,,sin semilla,
119275,sp15,nula,217484,0,,,,,,sin semilla,
127013,sp15,nula,237605,0,,,,,,sin semilla,
147928,sp15,nula,69654,0,,,,,,sin semilla,
152179,sp15,nula,290868,0,,,,,,sin semilla,
154589,sp15,nula,237605,0,,,,,,sin semilla,
156848,sp15,nula,237605,0,,,,,,sin semilla,
203227,sp15,nula,69654,0,,,,,,sin semilla,
203712,sp15,nula,237605,0,,,,,,sin semilla,
215696,sp15,nula,378165,0,,,,,,sin semilla,
225101,sp15,nula,237605,0,,,,,,sin semilla,
365428,sp15,no informativa,101905,10,0.0,4332.5,0.5018533534113286,188028.0,4332.5,indirecta,8633.0
378750,sp15,no informativa,207809,2,0.0,4330.5,0.5016216842349125,185264.5,4330.5,indirecta,8633.0
420978,sp15,nula,381357,0,,,,,,sin semilla,
428938,sp15,nula,290868,0,,,,,,sin semilla,
438567,sp15,nula,290868,0,,,,,,sin semilla,
451076,sp15,nula,88557,0,,,,,,sin semilla,
463263,sp15,nula,127165,0,,,,,,sin semilla,
466511,sp15,nula,237605,0,,,,,,sin semilla,
466613,sp15,no informativa,237605,2,0.0,4320.0,0.5004054210587281,186430.5,4320.0,indirecta,8633.0
467575,sp15,nula,237605,0,,,,,,sin semilla,
467910,sp15,no informativa,237605,3,0.0,4324.0,0.5008687594115603,185041.5,4324.0,indirecta,8633.0
468985,sp15,nula,237605,0,,,,,,sin semilla,
469675,sp15,nula,237605,0,,,,,,sin semilla,
469681,sp15,nula,237605,0,,,,,,sin semilla,
469914,sp15,nula,237605,0,,,,,,sin semilla,
470573,sp15,nula,237605,0,,,,,,sin semilla,
471138,sp15,nula,237605,0,,,,,,sin semilla,
471498,sp15,nula,237605,0,,,,,,sin semilla,
471585,sp15,nula,237605,0,,,,,,sin semilla,
471787,sp15,nula,237605,0,,,,,,sin semilla,
472020,sp15,no informativa,237605,2,0.0,4317.0,0.500057917294104,184708.5,4317.0,indirecta,8633.0
472344,sp15,nula,237605,0,,,,,,sin semilla,
472546,sp15,no informativa,237605,8,0.0,4329.0,0.5014479323526004,186655.5,4329.0,indirecta,8633.0
472695,sp15,nula,237605,0,,,,,,sin semilla,
472796,sp15,nula,237605,0,,,,,,sin semilla,
473181,sp15,nula,237605,0,,,,,,sin semilla,
473949,sp15,nula,237605,0,,,,,,sin semilla,
474170,sp15,nula,237605,0,,,,,,sin semilla,
474604,sp15,nula,237605,0,,,,,,sin semilla,
475598,sp15,no informativa,237605,5,0.0,4333.5,0.5019691879995367,187475.0,4333.5,indirecta,8633.0
476793,sp15,nula,237605,0,,,,,,sin semilla,
477003,sp15,nula,237605,0,,,,,,sin semilla,
477198,sp15,no informativa,237605,2,0.0,4324.0,0.5008687594115603,185007.0,4324.0,indirecta,8633.0
477201,sp15,nula,237605,0,,,,,,sin semilla,
