drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
73416,sp23,no informativa,284803,2,0.0,3283.0,0.5001523461304083,184318.5,3283.0,indirecta,6564.0
73656,sp23,no informativa,284803,2,0.0,3290.0,0.5012187690432663,184555.0,3290.0,indirecta,6564.0
73665,sp23,nula,88993,0,,,,,,sin semilla,
91124,sp23,nula,307145,0,,,,,,sin semilla,
91271,sp23,nula,32,0,,,,,,sin semilla,
91604,sp23,nula,368020,0,,,,,,sin semilla,
91606,sp23,nula,284803,0,,,,,,sin semilla,
91692,sp23,nula,284803,0,,,,,,sin semilla,
91805,sp23,nula,246579,0,,,,,,sin semilla,
92543,sp23,nula,348518,0,,,,,,sin semilla,
96879,sp23,nula,32,0,,,,,,sin semilla,
104548,sp23,nula,311524,0,,,,,,sin semilla,
195427,sp23,no informativa,284803,12,0.0,3356.0,0.5112736136502133,190852.5,3356.0,indirecta,6564.0
225301,sp23,nula,88993,0,,,,,,sin semilla,
244355,sp23,no informativa,385889,2,0.0,3286.5,0.5006855575868373,184680.0,3286.5,indirecta,6564.0
438052,sp23,nula,88993,0,,,,,,sin semilla,
438065,sp23,no informativa,88993,2,0.0,3287.5,0.5008379037172456,186791.5,3287.5,indirecta,6564.0
439361,sp23,no informativa,284803,2,0.0,3366.0,0.5127970749542962,189059.0,3366.0,indirecta,6564.0
450804,sp23,no informativa,112197,6,0.0,3312.5,0.5046465569774528,186405.0,3312.5,indirecta,6564.0
495490,sp23,nula,398952,0,,,,,,sin semilla,
509337,sp23,nula,64983,0,,,,,,sin semilla,
638758,sp23,nula,307145,0,,,,,,sin semilla,
638912,sp23,nula,307145,0,,,,,,sin semilla,
638925,sp23,nula,307145,0,,,,,,sin semilla,
638943,sp23,nula,307145,0,,,,,,sin semilla,
638946,sp23,nula,307145,0,,,,,,sin semilla,
647119,sp23,nula,145745,0,,,,,,sin semilla,
739217,sp23,nula,368020,0,,,,,,sin semilla,
775730,sp23,nula,284803,0,,,,,,sin semilla,
852138,sp23,nula,348061,0,,,,,,sin semilla,
958276,sp23,nula,284803,0,,,,,,sin semilla,
964137,sp23,no informativa,112197,5,0.0,3284.5,0.5003808653260208,184852.5,3284.5,indirecta,6564.0
971573,sp23,nula,49121,0,,,,,,sin semilla,
1106675,sp23,nula,307145,0,,,,,,sin semilla,
1106676,sp23,nula,307145,0,,,,,,sin semilla,
1106677,sp23,nula,307145,0,,,,,,sin semilla,
1115804,sp23,nula,307145,0,,,,,,sin semilla,
1224865,sp23,nula,368020,0,,,,,,sin semilla,
1227390,sp23,nula,398952,0,,,,,,sin semilla,
1230987,sp23,nula,145745,0,,,,,,sin semilla,
1263978,sp23,nula,348518,0,,,,,,sin semilla,
1362991,sp23,no informativa,112197,21,0.0,3289.0,0.501066422912858,184899.5,3289.0,indirecta,6564.0
1368085,sp23,nula,307145,0,,,,,,sin semilla,
1399132,sp23,nula,379357,0,,,,,,sin semilla,
1420456,sp23,nula,284803,0,,,,,,sin semilla,
1447389,sp23,nula,284803,0,,,,,,sin semilla,
1497709,sp23,nula,322380,0,,,,,,sin semilla,
1517256,sp23,no informativa,284803,3,0.0,3288.5,0.5009902498476538,184671.5,3288.5,indirecta,6564.0
1528178,sp23,nula,284803,0,,,,,,sin semilla,
1545911,sp23,nula,284803,0,,,,,,sin semilla,
1577230,sp23,nula,307145,0,,,,,,sin semilla,
1588544,sp23,nula,307145,0,,,,,,sin semilla,
1620550,sp23,no informativa,322380,6,0.0,3288.5,0.5009902498476538,184620.5,3288.5,indirecta,6564.0
1621099,sp23,nula,307145,0,,,,,,sin semilla,
1622313,sp23,nula,307145,0,,,,,,sin semilla,
1624585,sp23,nula,307145,0,,,,,,sin semilla,
1625531,sp23,nula,307145,0,,,,,,sin semilla,
1626414,sp23,nula,307145,0,,,,,,sin semilla,
1733686,sp23,nula,307145,0,,,,,,sin semilla,
1806698,sp23,nula,307145,0,,,,,,sin semilla,
1808185,sp23,nula,307145,0,,,,,,sin semilla,
1809189,sp23,nula,307145,0,,,,,,sin semilla,
1809723,sp23,nula,307145,0,,,,,,sin semilla,
1810901,sp23,nula,307145,0,,,,,,sin semilla,
1815335,sp23,nula,307145,0,,,,,,sin semilla,
1820019,sp23,nula,307145,0,,,,,,sin semilla,
1822351,sp23,nula,307145,0,,,,,,sin semilla,
1859939,sp23,informativa,263638,41,0.0025760840510266,6.0,0.0009140767824497,397.5,6.0,indirecta,6564.0
2079981,sp23,nula,32,0,,,,,,sin semilla,
2107688,sp23,nula,398952,0,,,,,,sin semilla,
2116195,sp23,nula,284803,0,,,,,,sin semilla,
2165906,sp23,nula,348518,0,,,,,,sin semilla,
2328004,sp23,nula,398952,0,,,,,,sin semilla,
2330732,sp23,nula,115207,0,,,,,,sin semilla,
2344750,sp23,nula,284803,0,,,,,,sin semilla,
2360545,sp23,no informativa,284021,3,0.0,3282.5,0.5000761730652041,184672.0,3282.5,indirecta,6564.0
2363292,sp23,no informativa,398952,6,0.0,3289.0,0.501066422912858,185113.5,3289.0,indirecta,6564.0
2374445,sp23,nula,88993,0,,,,,,sin semilla,
2374600,sp23,nula,348061,0,,,,,,sin semilla,
2375963,sp23,nula,307145,0,,,,,,sin semilla,
2376625,sp23,nula,145745,0,,,,,,sin semilla,
2376921,sp23,nula,88993,0,,,,,,sin semilla,
2377266,sp23,nula,16842,0,,,,,,sin semilla,
2377586,sp23,nula,307145,0,,,,,,sin semilla,
2378038,sp23,nula,284803,0,,,,,,sin semilla,
2378183,sp23,nula,284803,0,,,,,,sin semilla,
2379936,sp23,nula,112197,0,,,,,,sin semilla,
2380043,sp23,nula,307145,0,,,,,,sin semilla,
2380279,sp23,nula,307145,0,,,,,,sin semilla,
2381008,sp23,nula,307145,0,,,,,,sin semilla,
2382089,sp23,nula,284021,0,,,,,,sin semilla,
2382794,sp23,nula,307145,0,,,,,,sin semilla,
2382889,sp23,nula,32,0,,,,,,sin semilla,
2383281,sp23,nula,307145,0,,,,,,sin semilla,
2383437,sp23,nula,368020,0,,,,,,sin semilla,
2383952,sp23,nula,307145,0,,,,,,sin semilla,
2383959,sp23,nula,307145,0,,,,,,sin semilla,
2385747,sp23,nula,284803,0,,,,,,sin semilla,
2385801,sp23,nula,274521,0,,,,,,sin semilla,
2385807,sp23,nula,274521,0,,,,,,sin semilla,
2386147,sp23,nula,307145,0,,,,,,sin semilla,
2386170,sp23,nula,307145,0,,,,,,sin semilla,
2386191,sp23,nula,307145,0,,,,,,sin semilla,
2386194,sp23,nula,307145,0,,,,,,sin semilla,
2386688,sp23,nula,145745,0,,,,,,sin semilla,
2387249,sp23,nula,307145,0,,,,,,sin semilla,
2387442,sp23,nula,307145,0,,,,,,sin semilla,
2389187,sp23,nula,307145,0,,,,,,sin semilla,
2389268,sp23,nula,322380,0,,,,,,sin semilla,
2389274,sp23,no informativa,221247,3,0.0,3288.0,0.5009140767824497,184960.0,3288.0,indirecta,6564.0
