drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
50427,sp17,nula,59918,0,,,,,,sin semilla,
73315,sp17,no informativa,59918,2,0.0,5354.0,0.5006077606358111,184370.5,5354.0,indirecta,10695.0
73470,sp17,nula,59918,0,,,,,,sin semilla,
73562,sp17,nula,306399,0,,,,,,sin semilla,
73576,sp17,nula,306399,0,,,,,,sin semilla,
73665,sp17,nula,140090,0,,,,,,sin semilla,
76254,sp17,nula,24355,0,,,,,,sin semilla,
83283,sp17,informativa,368055,6,0.1886866091863306,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0
83361,sp17,no informativa,368055,6,0.0,5397.5,0.5046750818139317,186369.5,5397.5,indirecta,10695.0
84112,sp17,nula,121272,0,,,,,,sin semilla,
90857,sp17,nula,384465,0,,,,,,sin semilla,
91581,sp17,nula,238390,0,,,,,,sin semilla,
91750,sp17,nula,24355,0,,,,,,sin semilla,
91881,sp17,no informativa,338159,5,0.0,5356.0,0.5007947639083684,184433.0,5356.0,indirecta,10695.0
91963,sp17,no informativa,306399,3,0.0,5418.5,0.5066386161757831,186351.0,5418.5,indirecta,10695.0
91975,sp17,nula,368055,0,,,,,,sin semilla,
92088,sp17,nula,264757,0,,,,,,sin semilla,
92092,sp17,nula,263814,0,,,,,,sin semilla,
92094,sp17,nula,263814,0,,,,,,sin semilla,
92162,sp17,nula,33089,0,,,,,,sin semilla,
92254,sp17,no informativa,368055,10,0.0,5492.0,0.5135109864422628,188097.0,5492.0,indirecta,10695.0
92450,sp17,nula,306399,0,,,,,,sin semilla,
92470,sp17,no informativa,121272,357,0.0,6002.0,0.5611968209443665,203388.5,6002.0,indirecta,10695.0
92686,sp17,nula,306399,0,,,,,,sin semilla,
92735,sp17,nula,306399,0,,,,,,sin semilla,
92783,sp17,no informativa,59918,3,0.0,5361.0,0.5012622720897616,184746.5,5361.0,indirecta,10695.0
99888,sp17,nula,210446,0,,,,,,sin semilla,
114095,sp17,nula,238390,0,,,,,,sin semilla,
152179,sp17,nula,218817,0,,,,,,sin semilla,
167701,sp17,nula,182284,0,,,,,,sin semilla,
174416,sp17,informativa,59918,14,0.0082644628099173,22.5,0.0021037868162692,467.0,22.5,indirecta,10695.0
174809,sp17,nula,238390,0,,,,,,sin semilla,
228905,sp17,nula,59918,0,,,,,,sin semilla,
292827,sp17,nula,59918,0,,,,,,sin semilla,
378990,sp17,no informativa,59918,2,0.0,5411.5,0.5059841047218326,186171.0,5411.5,indirecta,10695.0
379769,sp17,nula,59918,0,,,,,,sin semilla,
382863,sp17,informativa,306399,10,0.0256410256410256,5.5,0.0005142589995324,182.0,5.5,indirecta,10695.0
431047,sp17,no informativa,59918,7,0.0,5393.5,0.5043010752688172,185164.0,5393.5,indirecta,10695.0
445273,sp17,nula,238390,0,,,,,,sin semilla,
482428,sp17,nula,316438,0,,,,,,sin semilla,
484678,sp17,no informativa,295592,5,0.0,5445.0,0.5091164095371669,187167.0,5445.0,indirecta,10695.0
599438,sp17,nula,368055,0,,,,,,sin semilla,
614859,sp17,nula,17084,0,,,,,,sin semilla,
630824,sp17,nula,316438,0,,,,,,sin semilla,
634325,sp17,nula,59918,0,,,,,,sin semilla,
689746,sp17,nula,368055,0,,,,,,sin semilla,
689759,sp17,nula,368055,0,,,,,,sin semilla,
733208,sp17,nula,248175,0,,,,,,sin semilla,
733689,sp17,nula,100113,0,,,,,,sin semilla,
735704,sp17,nula,59918,0,,,,,,sin semilla,
736192,sp17,no informativa,368055,2,0.0,5365.5,0.5016830294530155,184371.5,5365.5,indirecta,10695.0
757284,sp17,nula,48866,0,,,,,,sin semilla,
763807,sp17,nula,349328,0,,,,,,sin semilla,
764151,sp17,no informativa,59918,356,0.0,6001.0,0.5611033193080879,203344.5,6001.0,indirecta,10695.0
795139,sp17,no informativa,218817,3,0.0,5369.0,0.5020102851799907,184741.0,5369.0,indirecta,10695.0
807582,sp17,nula,210446,0,,,,,,sin semilla,
926564,sp17,nula,91499,0,,,,,,sin semilla,
933463,sp17,nula,368055,0,,,,,,sin semilla,
943800,sp17,no informativa,42543,4,0.0,5492.5,0.5135577372604021,187633.5,5492.5,indirecta,10695.0
1002855,sp17,nula,368055,0,,,,,,sin semilla,
1007694,sp17,nula,241643,0,,,,,,sin semilla,
1007990,sp17,nula,238390,0,,,,,,sin semilla,
1009758,sp17,nula,181335,0,,,,,,sin semilla,
1049189,sp17,nula,316438,0,,,,,,sin semilla,
1090003,sp17,no informativa,210446,3,0.0,5427.0,0.5074333800841515,186569.5,5427.0,indirecta,10695.0
1111588,sp17,nula,368055,0,,,,,,sin semilla,
1113026,sp17,nula,179113,0,,,,,,sin semilla,
1241624,sp17,nula,88497,0,,,,,,sin semilla,
1263978,sp17,nula,238390,0,,,,,,sin semilla,
1336428,sp17,no informativa,59918,8,0.0,5477.0,0.5121084618980832,188085.0,5477.0,indirecta,10695.0
1498252,sp17,nula,306399,0,,,,,,sin semilla,
1506122,sp17,no informativa,59918,2,0.0,5356.0,0.5007947639083684,184353.0,5356.0,indirecta,10695.0
1517256,sp17,no informativa,283888,3,0.0,5370.0,0.5021037868162693,184671.5,5370.0,indirecta,10695.0
1565983,sp17,no informativa,368055,66,0.0,5388.5,0.503833567087424,185420.5,5388.5,indirecta,10695.0
1627044,sp17,nula,368055,0,,,,,,sin semilla,
1628911,sp17,nula,368055,0,,,,,,sin semilla,
1640075,sp17,nula,188595,0,,,,,,sin semilla,
1651691,sp17,no informativa,368055,33,0.0,5416.0,0.5064048620850865,187012.0,5416.0,indirecta,10695.0
1659827,sp17,informativa,131579,77,0.0315628815628815,10.0,0.0009350163627863,479.5,10.0,indirecta,10695.0
1831418,sp17,nula,59918,0,,,,,,sin semilla,
1834203,sp17,nula,238390,0,,,,,,sin semilla,
1859864,sp17,nula,368055,0,,,,,,sin semilla,
1859865,sp17,nula,368055,0,,,,,,sin semilla,
1906777,sp17,nula,241643,0,,,,,,sin semilla,
2139623,sp17,nula,17084,0,,,,,,sin semilla,
2148866,sp17,nula,17084,0,,,,,,sin semilla,
2165906,sp17,nula,238390,0,,,,,,sin semilla,
2211000,sp17,nula,384465,0,,,,,,sin semilla,
2281969,sp17,nula,100113,0,,,,,,sin semilla,
2288248,sp17,nula,238390,0,,,,,,sin semilla,
2298872,sp17,informativa,306399,2,0.0512820512820512,3.5,0.0003272557269752,20.0,3.5,directa,10695.0
2299100,sp17,informativa,306399,2,0.0512820512820512,3.5,0.0003272557269752,20.0,3.5,directa,10695.0
2299894,sp17,nula,306399,0,,,,,,sin semilla,
2333959,sp17,nula,238390,0,,,,,,sin semilla,
2363214,sp17,no informativa,241643,2,0.0,5375.5,0.5026180458158018,184938.0,5375.5,indirecta,10695.0
2367516,sp17,no informativa,218817,9,0.0,5410.0,0.5058438522674147,186931.0,5410.0,indirecta,10695.0
2370009,sp17,no informativa,264757,4,0.0,5356.0,0.5007947639083684,184455.0,5356.0,indirecta,10695.0
2370592,sp17,nula,368055,0,,,,,,sin semilla,
2374011,sp17,nula,210446,0,,,,,,sin semilla,
2374345,sp17,nula,384465,0,,,,,,sin semilla,
2375694,sp17,nula,99016,0,,,,,,sin semilla,
2375828,sp17,nula,368055,0,,,,,,sin semilla,
2376311,sp17,nula,384465,0,,,,,,sin semilla,
2377735,sp17,nula,218817,0,,,,,,sin semilla,
2379711,sp17,nula,249368,0,,,,,,sin semilla,
2381341,sp17,nula,368055,0,,,,,,sin semilla,
2381400,sp17,no informativa,40925,8,0.0,5589.5,0.5226273959794296,189480.5,5589.5,indirecta,10695.0
2381958,sp17,nula,368055,0,,,,,,sin semilla,
2381965,sp17,informativa,349328,1477,0.0136388997954165,599.0,0.0560074801309022,14878.5,599.0,directa,10695.0
2382304,sp17,nula,127905,0,,,,,,sin semilla,
2382594,sp17,nula,251112,0,,,,,,sin semilla,
2382715,sp17,nula,352246,0,,,,,,sin semilla,
2383096,sp17,nula,182284,0,,,,,,sin semilla,
2383297,sp17,no informativa,59918,2,0.0,5359.5,0.5011220196353436,184583.5,5359.5,indirecta,10695.0
2383337,sp17,nula,218817,0,,,,,,sin semilla,
2384413,sp17,nula,316438,0,,,,,,sin semilla,
2384825,sp17,nula,232432,0,,,,,,sin semilla,
2385018,sp17,nula,368055,0,,,,,,sin semilla,
2385131,sp17,nula,368055,0,,,,,,sin semilla,
2385144,sp17,nula,368055,0,,,,,,sin semilla,
2385163,sp17,informativa,368055,7,0.1886866091863306,1.0,9.350163627863488e-05,6.0,1.0,directa,10695.0
2385369,sp17,nula,263814,0,,,,,,sin semilla,
2385399,sp17,nula,368055,0,,,,,,sin semilla,
2385549,sp17,nula,182284,0,,,,,,sin semilla,
2385553,sp17,nula,182284,0,,,,,,sin semilla,
2385556,sp17,nula,182284,0,,,,,,sin semilla,
2385567,sp17,nula,182284,0,,,,,,sin semilla,
2385969,sp17,nula,368055,0,,,,,,sin semilla,
2385970,sp17,nula,368055,0,,,,,,sin semilla,
2385971,sp17,nula,368055,0,,,,,,sin semilla,
2385972,sp17,nula,368055,0,,,,,,sin semilla,
2385973,sp17,nula,368055,0,,,,,,sin semilla,
2385974,sp17,nula,368055,0,,,,,,sin semilla,
2386285,sp17,nula,349328,0,,,,,,sin semilla,
2387927,sp17,nula,368055,0,,,,,,sin semilla,
2387936,sp17,nula,368055,0,,,,,,sin semilla,
2387943,sp17,nula,368055,0,,,,,,sin semilla,
2387946,sp17,nula,368055,0,,,,,,sin semilla,
2387950,sp17,no informativa,368055,5,0.0,5352.0,0.5004207573632539,184398.0,5352.0,indirecta,10695.0
