drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
2883,sp26,nula,200168,0,,,,,,sin semilla,
24607,sp26,nula,182568,0,,,,,,sin semilla,
41353,sp26,nula,266228,0,,,,,,sin semilla,
44602,sp26,no informativa,68927,3,0.0,2749.5,0.5003639672429482,184439.0,2749.5,indirecta,5495.0
45813,sp26,nula,182568,0,,,,,,sin semilla,
49350,sp26,nula,373691,0,,,,,,sin semilla,
49941,sp26,nula,335701,0,,,,,,sin semilla,
65151,sp26,nula,317929,0,,,,,,sin semilla,
66298,sp26,nula,354203,0,,,,,,sin semilla,
73214,sp26,no informativa,335701,5,0.0,2755.5,0.5014558689717925,184881.5,2755.5,indirecta,5495.0
74751,sp26,nula,249271,0,,,,,,sin semilla,
91040,sp26,nula,95043,0,,,,,,sin semilla,
91135,sp26,nula,193614,0,,,,,,sin semilla,
91452,sp26,nula,249271,0,,,,,,sin semilla,
91611,sp26,no informativa,30223,3,0.0,2750.0,0.5004549590536852,186316.0,2750.0,indirecta,5495.0
91648,sp26,nula,358303,0,,,,,,sin semilla,
91754,sp26,nula,98869,0,,,,,,sin semilla,
92306,sp26,no informativa,249271,377,0.0,2875.5,0.5232939035486807,197332.5,2875.5,indirecta,5495.0
92470,sp26,no informativa,3190,357,0.0,2860.0,0.5204731574158326,196085.5,2860.0,indirecta,5495.0
92592,sp26,no informativa,33533,9,0.0,2798.5,0.5092811646951775,188930.0,2798.5,indirecta,5495.0
93931,sp26,nula,356832,0,,,,,,sin semilla,
95084,sp26,nula,373691,0,,,,,,sin semilla,
95681,sp26,nula,356832,0,,,,,,sin semilla,
100210,sp26,nula,196303,0,,,,,,sin semilla,
100336,sp26,nula,249271,0,,,,,,sin semilla,
114033,sp26,nula,63306,0,,,,,,sin semilla,
114379,sp26,nula,63306,0,,,,,,sin semilla,
115813,sp26,nula,373691,0,,,,,,sin semilla,
115904,sp26,no informativa,335701,12,0.0,2754.0,0.5011828935395815,184662.5,2754.0,indirecta,5495.0
115947,sp26,no informativa,373691,2,0.0,2749.0,0.500272975432211,184296.0,2749.0,indirecta,5495.0
116779,sp26,nula,335701,0,,,,,,sin semilla,
116844,sp26,nula,373691,0,,,,,,sin semilla,
117677,sp26,nula,373691,0,,,,,,sin semilla,
117929,sp26,nula,373691,0,,,,,,sin semilla,
117981,sp26,nula,182568,0,,,,,,sin semilla,
118026,sp26,nula,373691,0,,,,,,sin semilla,
118146,sp26,nula,373691,0,,,,,,sin semilla,
118325,sp26,nula,182568,0,,,,,,sin semilla,
118330,sp26,nula,373691,0,,,,,,sin semilla,
118405,sp26,nula,335701,0,,,,,,sin semilla,
118977,sp26,nula,373691,0,,,,,,sin semilla,
119176,sp26,nula,373691,0,,,,,,sin semilla,
119440,sp26,nula,373691,0,,,,,,sin semilla,
119824,sp26,no informativa,182568,358,0.0,2860.0,0.5204731574158326,196085.5,2860.0,indirecta,5495.0
120394,sp26,nula,373691,0,,,,,,sin semilla,
121400,sp26,nula,182568,0,,,,,,sin semilla,
121616,sp26,nula,182568,0,,,,,,sin semilla,
122020,sp26,no informativa,373691,9,0.0,2749.5,0.5003639672429482,186745.0,2749.5,indirecta,5495.0
122087,sp26,nula,182568,0,,,,,,sin semilla,
122368,sp26,nula,182568,0,,,,,,sin semilla,
122908,sp26,nula,373691,0,,,,,,sin semilla,
123266,sp26,nula,373691,0,,,,,,sin semilla,
123921,sp26,nula,373691,0,,,,,,sin semilla,
124351,sp26,nula,373691,0,,,,,,sin semilla,
125168,sp26,nula,335701,0,,,,,,sin semilla,
125225,sp26,nula,335701,0,,,,,,sin semilla,
125793,sp26,nula,373691,0,,,,,,sin semilla,
126417,sp26,nula,373691,0,,,,,,sin semilla,
126582,sp26,nula,373691,0,,,,,,sin semilla,
127004,sp26,nula,373691,0,,,,,,sin semilla,
127364,sp26,nula,182568,0,,,,,,sin semilla,
127601,sp26,nula,373691,0,,,,,,sin semilla,
127656,sp26,nula,182568,0,,,,,,sin semilla,
128214,sp26,nula,373691,0,,,,,,sin semilla,
128252,sp26,nula,373691,0,,,,,,sin semilla,
128912,sp26,nula,373691,0,,,,,,sin semilla,
129695,sp26,nula,373691,0,,,,,,sin semilla,
130057,sp26,nula,373691,0,,,,,,sin semilla,
130149,sp26,no informativa,373691,3,0.0,2756.0,0.5015468607825295,186797.0,2756.0,indirecta,5495.0
130545,sp26,nula,182568,0,,,,,,sin semilla,
137261,sp26,nula,373691,0,,,,,,sin semilla,
137313,sp26,nula,182568,0,,,,,,sin semilla,
139382,sp26,nula,373691,0,,,,,,sin semilla,
140391,sp26,nula,373691,0,,,,,,sin semilla,
140424,sp26,nula,373691,0,,,,,,sin semilla,
141366,sp26,informativa,182568,4,0.0218329747978341,1.0,0.000181983621474,6.5,1.0,directa,5495.0
142064,sp26,nula,373691,0,,,,,,sin semilla,
143207,sp26,nula,373691,0,,,,,,sin semilla,
143860,sp26,no informativa,373691,4,0.0,2752.5,0.5009099181073703,184601.0,2752.5,indirecta,5495.0
143889,sp26,nula,373691,0,,,,,,sin semilla,
143987,sp26,nula,373691,0,,,,,,sin semilla,
144944,sp26,nula,182568,0,,,,,,sin semilla,
145240,sp26,nula,182568,0,,,,,,sin semilla,
145629,sp26,nula,373691,0,,,,,,sin semilla,
145771,sp26,nula,373691,0,,,,,,sin semilla,
146075,sp26,nula,373691,0,,,,,,sin semilla,
146764,sp26,nula,182568,0,,,,,,sin semilla,
147064,sp26,nula,373691,0,,,,,,sin semilla,
