drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
5805,sp4,nula,365969,0,,,,,,sin semilla,
39778,sp4,nula,285902,0,,,,,,sin semilla,
70051,sp4,nula,372117,0,,,,,,sin semilla,
73665,sp4,nula,71093,0,,,,,,sin semilla,
90005,sp4,nula,372117,0,,,,,,sin semilla,
91040,sp4,nula,209309,0,,,,,,sin semilla,
91680,sp4,informativa,224264,358,0.0027450980392156,103.5,0.0053791382984252,5510.0,103.5,indirecta,19241.0
91725,sp4,nula,71093,0,,,,,,sin semilla,
91794,sp4,nula,338837,0,,,,,,sin semilla,
91805,sp4,nula,355727,0,,,,,,sin semilla,
92244,sp4,nula,104302,0,,,,,,sin semilla,
92470,sp4,no informativa,112530,357,0.0,10177.5,0.5289485993451484,203388.5,10177.5,indirecta,19241.0
92490,sp4,nula,82124,0,,,,,,sin semilla,
92659,sp4,nula,365969,0,,,,,,sin semilla,
99805,sp4,no informativa,74369,26,0.0,9631.5,0.5005716958578037,185328.5,9631.5,indirecta,19241.0
119275,sp4,nula,224264,0,,,,,,sin semilla,
180268,sp4,nula,372117,0,,,,,,sin semilla,
183894,sp4,nula,372117,0,,,,,,sin semilla,
204704,sp4,nula,372117,0,,,,,,sin semilla,
302299,sp4,nula,112530,0,,,,,,sin semilla,
553477,sp4,nula,372117,0,,,,,,sin semilla,
739217,sp4,nula,226127,0,,,,,,sin semilla,
770531,sp4,nula,372117,0,,,,,,sin semilla,
838492,sp4,nula,365969,0,,,,,,sin semilla,
847427,sp4,nula,5585,0,,,,,,sin semilla,
847449,sp4,nula,5585,0,,,,,,sin semilla,
875821,sp4,no informativa,365969,9,0.0,9800.5,0.5093550231276961,190896.0,9800.5,indirecta,19241.0
917274,sp4,nula,112530,0,,,,,,sin semilla,
924218,sp4,no informativa,1563,42,0.0,9648.5,0.5014552258198638,186370.0,9648.5,indirecta,19241.0
924754,sp4,nula,5585,0,,,,,,sin semilla,
924970,sp4,nula,5585,0,,,,,,sin semilla,
930483,sp4,nula,209309,0,,,,,,sin semilla,
939471,sp4,no informativa,132555,6,0.0,9625.5,0.5002598617535471,186286.0,9625.5,indirecta,19241.0
983826,sp4,nula,365969,0,,,,,,sin semilla,
983992,sp4,nula,365969,0,,,,,,sin semilla,
1062068,sp4,nula,365969,0,,,,,,sin semilla,
1062069,sp4,nula,365969,0,,,,,,sin semilla,
1087694,sp4,nula,365969,0,,,,,,sin semilla,
1090972,sp4,nula,365969,0,,,,,,sin semilla,
1090987,sp4,no informativa,365969,2,0.0,9707.5,0.5045215945117197,186161.0,9707.5,indirecta,19241.0
1101694,sp4,nula,365969,0,,,,,,sin semilla,
1101695,sp4,nula,365969,0,,,,,,sin semilla,
1112816,sp4,nula,365969,0,,,,,,sin semilla,
1112817,sp4,nula,365969,0,,,,,,sin semilla,
1112824,sp4,nula,365969,0,,,,,,sin semilla,
1119681,sp4,nula,316391,0,,,,,,sin semilla,
1145161,sp4,nula,283193,0,,,,,,sin semilla,
1320389,sp4,nula,132555,0,,,,,,sin semilla,
1371781,sp4,nula,112530,0,,,,,,sin semilla,
1372737,sp4,nula,112530,0,,,,,,sin semilla,
1382499,sp4,nula,112530,0,,,,,,sin semilla,
1383150,sp4,nula,42146,0,,,,,,sin semilla,
1461974,sp4,no informativa,372117,3,0.0,9707.5,0.5045215945117197,188474.0,9707.5,indirecta,19241.0
1498722,sp4,nula,71093,0,,,,,,sin semilla,
1498723,sp4,nula,71093,0,,,,,,sin semilla,
1498724,sp4,nula,71093,0,,,,,,sin semilla,
1498726,sp4,nula,71093,0,,,,,,sin semilla,
1498734,sp4,nula,71093,0,,,,,,sin semilla,
1498741,sp4,nula,71093,0,,,,,,sin semilla,
1498744,sp4,nula,71093,0,,,,,,sin semilla,
1498747,sp4,nula,71093,0,,,,,,sin semilla,
1498753,sp4,nula,71093,0,,,,,,sin semilla,
1498764,sp4,nula,71093,0,,,,,,sin semilla,
1498772,sp4,nula,71093,0,,,,,,sin semilla,
1498773,sp4,nula,71093,0,,,,,,sin semilla,
1498792,sp4,nula,71093,0,,,,,,sin semilla,
1498796,sp4,nula,71093,0,,,,,,sin semilla,
1498809,sp4,nula,71093,0,,,,,,sin semilla,
1498825,sp4,nula,71093,0,,,,,,sin semilla,
1498838,sp4,nula,71093,0,,,,,,sin semilla,
1498848,sp4,nula,71093,0,,,,,,sin semilla,
1498867,sp4,nula,71093,0,,,,,,sin semilla,
1498868,sp4,nula,71093,0,,,,,,sin semilla,
1498889,sp4,nula,71093,0,,,,,,sin semilla,
1498900,sp4,no informativa,71093,5,0.0,9636.0,0.500805571435996,187325.5,9636.0,indirecta,19241.0
1498901,sp4,nula,71093,0,,,,,,sin semilla,
1498902,sp4,nula,71093,0,,,,,,sin semilla,
1498911,sp4,nula,71093,0,,,,,,sin semilla,
1498912,sp4,nula,71093,0,,,,,,sin semilla,
1498946,sp4,nula,71093,0,,,,,,sin semilla,
1498950,sp4,nula,71093,0,,,,,,sin semilla,
1498951,sp4,nula,71093,0,,,,,,sin semilla,
1498973,sp4,nula,71093,0,,,,,,sin semilla,
1498974,sp4,nula,71093,0,,,,,,sin semilla,
1499000,sp4,nula,71093,0,,,,,,sin semilla,
1499013,sp4,nula,71093,0,,,,,,sin semilla,
1499021,sp4,no informativa,71093,5,0.0,9676.5,0.5029104516397277,187766.5,9676.5,indirecta,19241.0
1499023,sp4,nula,71093,0,,,,,,sin semilla,
1499033,sp4,nula,71093,0,,,,,,sin semilla,
1499034,sp4,nula,71093,0,,,,,,sin semilla,
1499035,sp4,nula,71093,0,,,,,,sin semilla,
1499036,sp4,nula,71093,0,,,,,,sin semilla,
1499054,sp4,nula,71093,0,,,,,,sin semilla,
1499059,sp4,no informativa,71093,5,0.0,9646.5,0.501351281118445,186150.0,9646.5,indirecta,19241.0
1499060,sp4,nula,71093,0,,,,,,sin semilla,
1499061,sp4,no informativa,71093,18,0.0,9730.0,0.5056909724026818,191457.0,9730.0,indirecta,19241.0
1517256,sp4,no informativa,1563,3,0.0,9641.5,0.5010914193648979,184671.5,9641.5,indirecta,19241.0
1570244,sp4,nula,365969,0,,,,,,sin semilla,
1570543,sp4,nula,365969,0,,,,,,sin semilla,
1629107,sp4,nula,365969,0,,,,,,sin semilla,
1644404,sp4,nula,365969,0,,,,,,sin semilla,
1888994,sp4,nula,365969,0,,,,,,sin semilla,
1950319,sp4,nula,112530,0,,,,,,sin semilla,
2283247,sp4,nula,372117,0,,,,,,sin semilla,
2293371,sp4,nula,5585,0,,,,,,sin semilla,
2332379,sp4,no informativa,104302,36,0.0,9683.5,0.5032742580946936,187201.0,9683.5,indirecta,19241.0
2338361,sp4,nula,112530,0,,,,,,sin semilla,
2355466,sp4,nula,372117,0,,,,,,sin semilla,
2375474,sp4,nula,372117,0,,,,,,sin semilla,
2376825,sp4,nula,372117,0,,,,,,sin semilla,
2376827,sp4,nula,372117,0,,,,,,sin semilla,
2376858,sp4,nula,372117,0,,,,,,sin semilla,
2376859,sp4,nula,372117,0,,,,,,sin semilla,
2376860,sp4,nula,372117,0,,,,,,sin semilla,
2376861,sp4,nula,372117,0,,,,,,sin semilla,
2376862,sp4,nula,112530,0,,,,,,sin semilla,
2376867,sp4,nula,112530,0,,,,,,sin semilla,
