drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets,archivo,grupo
367863,sp9,no informativa,236580,10,0.0,14285.0,0.5208751139471285,188074.0,14285.0,indirecta,27425.0,sp9_pseudohuerfanas,3
368298,sp9,no informativa,236580,8,0.0,14383.5,0.5244667274384686,189322.5,14383.5,indirecta,27425.0,sp9_pseudohuerfanas,1
368381,sp9,no informativa,236580,6,0.0,14028.5,0.5115223336371924,186943.0,14028.5,indirecta,27425.0,sp9_pseudohuerfanas,3
372114,sp9,no informativa,240045,2,0.0,13980.0,0.5097538742023701,186189.0,13980.0,indirecta,27425.0,sp9_pseudohuerfanas,0
375851,sp9,no informativa,236580,3,0.0,13935.5,0.5081312670920692,184743.0,13935.5,indirecta,27425.0,sp9_pseudohuerfanas,3
386556,sp9,no informativa,236580,2,0.0,13713.0,0.5000182315405651,184277.5,13713.0,indirecta,27425.0,sp9_pseudohuerfanas,2
387028,sp9,no informativa,185018,4,0.0,14045.0,0.5121239744758432,187153.0,14045.0,indirecta,27425.0,sp9_pseudohuerfanas,2
388671,sp9,no informativa,236580,2,0.0,13737.5,0.5009115770282588,184620.0,13737.5,indirecta,27425.0,sp9_pseudohuerfanas,1
388781,sp9,no informativa,236580,9,0.0,14177.5,0.5169553327256153,189922.0,14177.5,indirecta,27425.0,sp9_pseudohuerfanas,2
389573,sp9,no informativa,240045,2,0.0,13934.0,0.5080765724703737,184712.5,13934.0,indirecta,27425.0,sp9_pseudohuerfanas,0
389742,sp9,no informativa,236580,6,0.0,14121.5,0.5149134001823154,188337.0,14121.5,indirecta,27425.0,sp9_pseudohuerfanas,1
393268,sp9,no informativa,185018,3,0.0,13774.5,0.5022607110300821,185191.5,13774.5,indirecta,27425.0,sp9_pseudohuerfanas,3
396872,sp9,no informativa,240045,3,0.0,13978.0,0.5096809480401094,185388.5,13978.0,indirecta,27425.0,sp9_pseudohuerfanas,0
400272,sp9,no informativa,236580,2,0.0,13992.5,0.5102096627164996,186503.5,13992.5,indirecta,27425.0,sp9_pseudohuerfanas,1
401384,sp9,no informativa,236580,14,0.0,14077.0,0.5132907930720146,188217.5,14077.0,indirecta,27425.0,sp9_pseudohuerfanas,0
408075,sp9,no informativa,236580,3,0.0,13981.5,0.5098085688240657,186245.5,13981.5,indirecta,27425.0,sp9_pseudohuerfanas,1
410635,sp9,no informativa,236580,2,0.0,13723.0,0.5003828623518687,184389.5,13723.0,indirecta,27425.0,sp9_pseudohuerfanas,3
417292,sp9,informativa,185018,9,8.719094618168197e-05,134.5,0.0049042844120328,1776.5,134.5,directa,27425.0,sp9_pseudohuerfanas,3
429677,sp9,informativa,185018,3,3.6620197396306425e-05,23.5,0.0008568824065633,220.5,23.5,directa,27425.0,sp9_pseudohuerfanas,1
431951,sp9,no informativa,236580,5,0.0,13730.5,0.5006563354603464,184693.5,13730.5,indirecta,27425.0,sp9_pseudohuerfanas,0
433155,sp9,no informativa,185018,5,0.0,14037.0,0.5118322698268004,187215.5,14037.0,indirecta,27425.0,sp9_pseudohuerfanas,3
433803,sp9,no informativa,185018,7,0.0,13814.5,0.5037192342752963,186610.0,13814.5,indirecta,27425.0,sp9_pseudohuerfanas,3
434806,sp9,no informativa,236580,3,0.0,13772.0,0.5021695533272561,185295.0,13772.0,indirecta,27425.0,sp9_pseudohuerfanas,3
436599,sp9,no informativa,236580,3,0.0,13771.0,0.5021330902461258,185311.5,13771.0,indirecta,27425.0,sp9_pseudohuerfanas,3
437998,sp9,informativa,206362,9,0.0001699389852982,50.0,0.0018231540565177,457.5,50.0,indirecta,27425.0,sp9_pseudohuerfanas,2
447742,sp9,no informativa,217570,9,0.0,14021.0,0.5112488605287147,186668.5,14021.0,indirecta,27425.0,sp9_pseudohuerfanas,0
450804,sp9,no informativa,236580,6,0.0,14034.0,0.5117228805834093,186405.0,14034.0,indirecta,27425.0,sp9_pseudohuerfanas,2
742627,sp9,no informativa,236580,4,0.0,13882.0,0.5061804922515952,187586.5,13882.0,indirecta,27425.0,sp9_pseudohuerfanas,2
