drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
1668,sp10,nula,87788,0,,,,,,sin semilla,
1806,sp10,no informativa,147505,9,0.0,3078.5,0.505251928442475,185862.0,3078.5,indirecta,6093.0
8512,sp10,informativa,219385,61,3.5,4.0,0.0006564910553093,60.5,4.0,indirecta,6093.0
24641,sp10,nula,268172,0,,,,,,sin semilla,
25865,sp10,nula,280247,0,,,,,,sin semilla,
25867,sp10,no informativa,280247,3,0.0,3047.0,0.5000820613819137,186145.5,3047.0,indirecta,6093.0
29451,sp10,nula,188161,0,,,,,,sin semilla,
32843,sp10,no informativa,93949,11,0.0,3103.5,0.5093549975381585,187567.0,3103.5,indirecta,6093.0
37327,sp10,nula,280247,0,,,,,,sin semilla,
39954,sp10,nula,66009,0,,,,,,sin semilla,
41774,sp10,nula,92303,0,,,,,,sin semilla,
41984,sp10,nula,307142,0,,,,,,sin semilla,
42177,sp10,nula,231143,0,,,,,,sin semilla,
42283,sp10,nula,306702,0,,,,,,sin semilla,
42286,sp10,nula,306702,0,,,,,,sin semilla,
49941,sp10,nula,339975,0,,,,,,sin semilla,
72864,sp10,nula,395622,0,,,,,,sin semilla,
72997,sp10,nula,386708,0,,,,,,sin semilla,
73082,sp10,no informativa,156826,3,0.0,3049.5,0.500492368291482,184397.5,3049.5,indirecta,6093.0
73132,sp10,nula,147505,0,,,,,,sin semilla,
73306,sp10,nula,343957,0,,,,,,sin semilla,
73413,sp10,nula,147505,0,,,,,,sin semilla,
77622,sp10,nula,64579,0,,,,,,sin semilla,
79033,sp10,nula,172632,0,,,,,,sin semilla,
82850,sp10,nula,395622,0,,,,,,sin semilla,
90911,sp10,nula,216146,0,,,,,,sin semilla,
90917,sp10,nula,216146,0,,,,,,sin semilla,
90937,sp10,nula,92303,0,,,,,,sin semilla,
90940,sp10,no informativa,92303,6,0.0,3049.5,0.500492368291482,184841.5,3049.5,indirecta,6093.0
91020,sp10,nula,11422,0,,,,,,sin semilla,
91040,sp10,nula,124602,0,,,,,,sin semilla,
91194,sp10,nula,380723,0,,,,,,sin semilla,
91220,sp10,no informativa,103561,2,0.0,3047.0,0.5000820613819137,184343.0,3047.0,indirecta,6093.0
91279,sp10,nula,339975,0,,,,,,sin semilla,
91306,sp10,nula,132428,0,,,,,,sin semilla,
91340,sp10,nula,277667,0,,,,,,sin semilla,
91411,sp10,nula,336434,0,,,,,,sin semilla,
91455,sp10,nula,313526,0,,,,,,sin semilla,
91469,sp10,nula,216146,0,,,,,,sin semilla,
91600,sp10,nula,92303,0,,,,,,sin semilla,
91603,sp10,no informativa,118145,2,0.0,3047.0,0.5000820613819137,187109.5,3047.0,indirecta,6093.0
91604,sp10,nula,226013,0,,,,,,sin semilla,
91621,sp10,no informativa,113299,21,0.0,3099.0,0.5086164451009355,190148.0,3099.0,indirecta,6093.0
91812,sp10,nula,268172,0,,,,,,sin semilla,
92120,sp10,nula,196048,0,,,,,,sin semilla,
92327,sp10,nula,171861,0,,,,,,sin semilla,
92386,sp10,nula,92303,0,,,,,,sin semilla,
92389,sp10,nula,216146,0,,,,,,sin semilla,
92455,sp10,nula,268172,0,,,,,,sin semilla,
92543,sp10,nula,62542,0,,,,,,sin semilla,
94736,sp10,informativa,141832,3,1.3340743729122284,1.0,0.0001641227638273,19.5,1.0,directa,6093.0
100211,sp10,nula,171861,0,,,,,,sin semilla,
115959,sp10,no informativa,147505,7,0.0,3116.5,0.511488593467914,188163.0,3116.5,indirecta,6093.0
116379,sp10,nula,103928,0,,,,,,sin semilla,
117321,sp10,nula,147505,0,,,,,,sin semilla,
118121,sp10,nula,168219,0,,,,,,sin semilla,
118632,sp10,no informativa,147505,18,0.0,3053.0,0.5010667979648777,184556.5,3053.0,indirecta,6093.0
118905,sp10,nula,147505,0,,,,,,sin semilla,
119090,sp10,nula,147505,0,,,,,,sin semilla,
119813,sp10,nula,103928,0,,,,,,sin semilla,
120033,sp10,nula,147505,0,,,,,,sin semilla,
120070,sp10,nula,147505,0,,,,,,sin semilla,
120630,sp10,nula,386708,0,,,,,,sin semilla,
121635,sp10,nula,386708,0,,,,,,sin semilla,
121757,sp10,nula,103928,0,,,,,,sin semilla,
121791,sp10,nula,147505,0,,,,,,sin semilla,
121796,sp10,nula,103928,0,,,,,,sin semilla,
121896,sp10,nula,147505,0,,,,,,sin semilla,
121901,sp10,nula,386708,0,,,,,,sin semilla,
123052,sp10,nula,103928,0,,,,,,sin semilla,
124441,sp10,nula,147505,0,,,,,,sin semilla,
124681,sp10,nula,147505,0,,,,,,sin semilla,
124824,sp10,nula,147505,0,,,,,,sin semilla,
126024,sp10,nula,386708,0,,,,,,sin semilla,
126471,sp10,nula,386708,0,,,,,,sin semilla,
126730,sp10,nula,171861,0,,,,,,sin semilla,
128544,sp10,nula,147505,0,,,,,,sin semilla,
129680,sp10,nula,147505,0,,,,,,sin semilla,
129913,sp10,nula,147505,0,,,,,,sin semilla,
130127,sp10,nula,147505,0,,,,,,sin semilla,
132667,sp10,nula,386708,0,,,,,,sin semilla,
133118,sp10,nula,386708,0,,,,,,sin semilla,
135390,sp10,nula,148410,0,,,,,,sin semilla,
