drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
39285,sp5,no informativa,142267,156,0.0,1121.5,0.5128029263831733,188311.5,1121.5,indirecta,2187.0
83211,sp5,no informativa,208149,4,0.0,1097.5,0.5018289894833105,184441.0,1097.5,indirecta,2187.0
91805,sp5,nula,227138,0,,,,,,sin semilla,
92135,sp5,informativa,9241,17,0.2353663512969609,5.0,0.002286236854138,45.5,5.0,indirecta,2187.0
151084,sp5,nula,132630,0,,,,,,sin semilla,
244355,sp5,no informativa,75288,2,0.0,1097.0,0.5016003657978967,184680.0,1097.0,indirecta,2187.0
398886,sp5,no informativa,291886,21,0.0,1143.0,0.522633744855967,190596.0,1143.0,indirecta,2187.0
463263,sp5,nula,291886,0,,,,,,sin semilla,
523102,sp5,nula,105702,0,,,,,,sin semilla,
543680,sp5,nula,132630,0,,,,,,sin semilla,
795139,sp5,no informativa,358008,3,0.0,1098.0,0.5020576131687243,184741.0,1098.0,indirecta,2187.0
828178,sp5,nula,132630,0,,,,,,sin semilla,
857690,sp5,informativa,281862,9,0.0006693694871521,33.5,0.0153177869227251,5066.5,33.5,indirecta,2187.0
1350729,sp5,nula,281862,0,,,,,,sin semilla,
1357778,sp5,no informativa,178601,15,0.0,1102.0,0.5038866026520348,188505.0,1102.0,indirecta,2187.0
1399132,sp5,nula,178601,0,,,,,,sin semilla,
1594529,sp5,no informativa,377085,4,0.0,1101.0,0.5034293552812071,186862.5,1101.0,indirecta,2187.0
1620550,sp5,no informativa,227138,6,0.0,1103.5,0.5045724737082762,184620.5,1103.5,indirecta,2187.0
1769803,sp5,nula,132630,0,,,,,,sin semilla,
2375232,sp5,nula,71947,0,,,,,,sin semilla,
2375244,sp5,nula,71947,0,,,,,,sin semilla,
2375785,sp5,nula,156983,0,,,,,,sin semilla,
2377021,sp5,nula,370681,0,,,,,,sin semilla,
2377331,sp5,nula,132630,0,,,,,,sin semilla,
2377812,sp5,nula,71947,0,,,,,,sin semilla,
2379857,sp5,nula,132630,0,,,,,,sin semilla,
2379915,sp5,nula,132630,0,,,,,,sin semilla,
2382938,sp5,nula,132630,0,,,,,,sin semilla,
2386245,sp5,nula,53647,0,,,,,,sin semilla,
2387404,sp5,nula,195674,0,,,,,,sin semilla,
2390268,sp5,nula,132630,0,,,,,,sin semilla,
2391256,sp5,nula,81681,0,,,,,,sin semilla,
2391524,sp5,no informativa,227138,24,0.0,1122.5,0.5132601737540009,187241.0,1122.5,indirecta,2187.0
2393550,sp5,nula,227138,0,,,,,,sin semilla,
2395350,sp5,nula,132630,0,,,,,,sin semilla,
2396033,sp5,nula,53647,0,,,,,,sin semilla,
2396111,sp5,nula,132630,0,,,,,,sin semilla,
2396887,sp5,nula,178601,0,,,,,,sin semilla,
