drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets
2646,sp9,no informativa,185018,5,0.0,13947.0,0.5085505925250684,184970.0,13947.0,indirecta,27425.0
17716,sp9,nula,185018,0,,,,,,sin semilla,
36102,sp9,no informativa,311009,15,0.0,13761.5,0.5017866909753874,184822.5,13761.5,indirecta,27425.0
37880,sp9,nula,240045,0,,,,,,sin semilla,
40771,sp9,nula,210733,0,,,,,,sin semilla,
73040,sp9,no informativa,236580,21,0.0,13992.5,0.5102096627164996,187601.0,13992.5,indirecta,27425.0
73292,sp9,no informativa,236580,3,0.0,13988.0,0.510045578851413,186283.0,13988.0,indirecta,27425.0
83211,sp9,no informativa,23984,4,0.0,13719.0,0.5002370100273473,184441.0,13719.0,indirecta,27425.0
90805,sp9,no informativa,185648,2,0.0,13717.0,0.5001640838650866,184347.5,13717.0,indirecta,27425.0
92092,sp9,nula,200124,0,,,,,,sin semilla,
92584,sp9,nula,148352,0,,,,,,sin semilla,
116603,sp9,nula,236580,0,,,,,,sin semilla,
117208,sp9,no informativa,185018,3,0.0,13966.0,0.5092433910665451,184958.0,13966.0,indirecta,27425.0
117439,sp9,nula,236580,0,,,,,,sin semilla,
117659,sp9,nula,236580,0,,,,,,sin semilla,
117838,sp9,nula,236580,0,,,,,,sin semilla,
118559,sp9,nula,236580,0,,,,,,sin semilla,
119075,sp9,nula,236580,0,,,,,,sin semilla,
119853,sp9,no informativa,236580,2,0.0,13729.0,0.5006016408386509,184650.0,13729.0,indirecta,27425.0
121360,sp9,nula,185018,0,,,,,,sin semilla,
122085,sp9,nula,236580,0,,,,,,sin semilla,
123487,sp9,nula,185018,0,,,,,,sin semilla,
124151,sp9,nula,236580,0,,,,,,sin semilla,
124330,sp9,nula,236580,0,,,,,,sin semilla,
124856,sp9,no informativa,236580,24,0.0,13730.0,0.5006381039197813,184669.5,13730.0,indirecta,27425.0
125662,sp9,nula,240045,0,,,,,,sin semilla,
126528,sp9,nula,185018,0,,,,,,sin semilla,
126668,sp9,nula,185018,0,,,,,,sin semilla,
126959,sp9,nula,236580,0,,,,,,sin semilla,
127560,sp9,nula,185018,0,,,,,,sin semilla,
127596,sp9,nula,185018,0,,,,,,sin semilla,
127870,sp9,nula,185018,0,,,,,,sin semilla,
128180,sp9,nula,236580,0,,,,,,sin semilla,
128861,sp9,nula,236580,0,,,,,,sin semilla,
128912,sp9,nula,236580,0,,,,,,sin semilla,
129076,sp9,nula,185018,0,,,,,,sin semilla,
129273,sp9,nula,236580,0,,,,,,sin semilla,
129615,sp9,no informativa,240045,3,0.0,13764.5,0.5018960802187785,185041.5,13764.5,indirecta,27425.0
131690,sp9,nula,236580,0,,,,,,sin semilla,
131839,sp9,nula,236580,0,,,,,,sin semilla,
132459,sp9,no informativa,355820,11,0.0,13850.5,0.5050319051959891,185568.0,13850.5,indirecta,27425.0
136562,sp9,nula,236580,0,,,,,,sin semilla,
137196,sp9,no informativa,236580,3,0.0,13993.0,0.5102278942570647,186550.5,13993.0,indirecta,27425.0
138120,sp9,nula,236580,0,,,,,,sin semilla,
139216,sp9,nula,185018,0,,,,,,sin semilla,
139399,sp9,nula,236580,0,,,,,,sin semilla,
139651,sp9,nula,236580,0,,,,,,sin semilla,
140360,sp9,nula,236580,0,,,,,,sin semilla,
143043,sp9,nula,236580,0,,,,,,sin semilla,
143912,sp9,nula,236580,0,,,,,,sin semilla,
144518,sp9,nula,185018,0,,,,,,sin semilla,
144664,sp9,nula,236580,0,,,,,,sin semilla,
145144,sp9,nula,236580,0,,,,,,sin semilla,
145785,sp9,nula,236580,0,,,,,,sin semilla,
146031,sp9,nula,185018,0,,,,,,sin semilla,
146934,sp9,nula,185018,0,,,,,,sin semilla,
147741,sp9,nula,185018,0,,,,,,sin semilla,
148988,sp9,nula,185018,0,,,,,,sin semilla,
149059,sp9,nula,236580,0,,,,,,sin semilla,
150663,sp9,nula,236580,0,,,,,,sin semilla,
151348,sp9,nula,185018,0,,,,,,sin semilla,
151837,sp9,nula,185018,0,,,,,,sin semilla,
151994,sp9,nula,236580,0,,,,,,sin semilla,
152266,sp9,nula,236580,0,,,,,,sin semilla,
152564,sp9,nula,236580,0,,,,,,sin semilla,
153568,sp9,nula,185018,0,,,,,,sin semilla,
154559,sp9,nula,236580,0,,,,,,sin semilla,
154964,sp9,nula,236580,0,,,,,,sin semilla,
155335,sp9,nula,240045,0,,,,,,sin semilla,
157474,sp9,nula,236580,0,,,,,,sin semilla,
157740,sp9,nula,185018,0,,,,,,sin semilla,
158042,sp9,nula,185018,0,,,,,,sin semilla,
158132,sp9,nula,236580,0,,,,,,sin semilla,
160020,sp9,nula,236580,0,,,,,,sin semilla,
160783,sp9,nula,185018,0,,,,,,sin semilla,
161251,sp9,nula,236580,0,,,,,,sin semilla,
161846,sp9,nula,236580,0,,,,,,sin semilla,
162118,sp9,nula,185018,0,,,,,,sin semilla,
165261,sp9,nula,236580,0,,,,,,sin semilla,
165274,sp9,no informativa,185018,3,0.0,13781.5,0.5025159525979945,185281.0,13781.5,indirecta,27425.0
166098,sp9,nula,236580,0,,,,,,sin semilla,
166476,sp9,nula,185018,0,,,,,,sin semilla,
166636,sp9,nula,236580,0,,,,,,sin semilla,
166887,sp9,no informativa,236580,3,0.0,13734.5,0.5008021877848678,184766.0,13734.5,indirecta,27425.0
167644,sp9,nula,185018,0,,,,,,sin semilla,
168615,sp9,nula,185018,0,,,,,,sin semilla,
169585,sp9,nula,236580,0,,,,,,sin semilla,
170683,sp9,nula,236580,0,,,,,,sin semilla,
170701,sp9,nula,185018,0,,,,,,sin semilla,
170788,sp9,nula,185018,0,,,,,,sin semilla,
170900,sp9,nula,236580,0,,,,,,sin semilla,
171685,sp9,nula,240045,0,,,,,,sin semilla,
172716,sp9,nula,185018,0,,,,,,sin semilla,
175343,sp9,nula,240045,0,,,,,,sin semilla,
176822,sp9,nula,236580,0,,,,,,sin semilla,
177212,sp9,nula,236580,0,,,,,,sin semilla,
180954,sp9,informativa,236580,841,0.0,15912.0,0.5802005469462169,216483.5,15912.0,indirecta,27425.0
181477,sp9,nula,185018,0,,,,,,sin semilla,
182481,sp9,nula,185018,0,,,,,,sin semilla,
182929,sp9,nula,236580,0,,,,,,sin semilla,
183549,sp9,no informativa,236580,8,0.0,14236.5,0.5191066545123063,187201.0,14236.5,indirecta,27425.0
183690,sp9,nula,236580,0,,,,,,sin semilla,
186905,sp9,nula,185018,0,,,,,,sin semilla,
187440,sp9,nula,236580,0,,,,,,sin semilla,
187539,sp9,nula,236580,0,,,,,,sin semilla,
188177,sp9,nula,185018,0,,,,,,sin semilla,
188754,sp9,informativa,185018,2,8.719094618168197e-05,10.5,0.0003828623518687,66.5,10.5,directa,27425.0
189569,sp9,nula,185018,0,,,,,,sin semilla,
190547,sp9,nula,185018,0,,,,,,sin semilla,
192027,sp9,nula,185018,0,,,,,,sin semilla,
192104,sp9,nula,236580,0,,,,,,sin semilla,
192455,sp9,nula,240045,0,,,,,,sin semilla,
193010,sp9,nula,236580,0,,,,,,sin semilla,
194880,sp9,nula,236580,0,,,,,,sin semilla,
195168,sp9,nula,236580,0,,,,,,sin semilla,
196412,sp9,nula,185018,0,,,,,,sin semilla,
196584,sp9,nula,240045,0,,,,,,sin semilla,
197111,sp9,no informativa,236580,11,0.0,13782.5,0.5025524156791249,185455.0,13782.5,indirecta,27425.0
197669,sp9,nula,185018,0,,,,,,sin semilla,
198987,sp9,nula,236580,0,,,,,,sin semilla,
199152,sp9,nula,185018,0,,,,,,sin semilla,
199762,sp9,nula,236580,0,,,,,,sin semilla,
199964,sp9,nula,185018,0,,,,,,sin semilla,
202724,sp9,nula,185018,0,,,,,,sin semilla,
202834,sp9,nula,236580,0,,,,,,sin semilla,
203924,sp9,nula,240045,0,,,,,,sin semilla,
208271,sp9,nula,185018,0,,,,,,sin semilla,
208826,sp9,nula,185018,0,,,,,,sin semilla,
209721,sp9,nula,240045,0,,,,,,sin semilla,
209743,sp9,no informativa,240045,2,0.0,13992.5,0.5102096627164996,186503.5,13992.5,indirecta,27425.0
210013,sp9,nula,185018,0,,,,,,sin semilla,
210876,sp9,nula,185018,0,,,,,,sin semilla,
210899,sp9,nula,236580,0,,,,,,sin semilla,
215410,sp9,nula,236580,0,,,,,,sin semilla,
215860,sp9,nula,240045,0,,,,,,sin semilla,
216864,sp9,no informativa,236580,2,0.0,13788.0,0.5027529626253419,186190.0,13788.0,indirecta,27425.0
217598,sp9,nula,185018,0,,,,,,sin semilla,
218529,sp9,nula,236580,0,,,,,,sin semilla,
220269,sp9,nula,185018,0,,,,,,sin semilla,
220360,sp9,nula,236580,0,,,,,,sin semilla,
220511,sp9,nula,185018,0,,,,,,sin semilla,
220633,sp9,no informativa,236580,4,0.0,13808.0,0.503482224247949,186523.0,13808.0,indirecta,27425.0
220728,sp9,no informativa,185018,23,0.0,13915.0,0.507383773928897,188114.0,13915.0,indirecta,27425.0
220999,sp9,nula,236580,0,,,,,,sin semilla,
222509,sp9,nula,185018,0,,,,,,sin semilla,
222929,sp9,no informativa,236580,5,0.0,13989.5,0.5101002734731085,186300.5,13989.5,indirecta,27425.0
223105,sp9,nula,185018,0,,,,,,sin semilla,
224683,sp9,no informativa,236580,2,0.0,13755.5,0.5015679124886053,184903.5,13755.5,indirecta,27425.0
225316,sp9,nula,236580,0,,,,,,sin semilla,
227887,sp9,no informativa,185018,2,0.0,13787.5,0.5027347310847766,186194.0,13787.5,indirecta,27425.0
228837,sp9,nula,185018,0,,,,,,sin semilla,
229812,sp9,nula,236580,0,,,,,,sin semilla,
231472,sp9,nula,236580,0,,,,,,sin semilla,
233842,sp9,nula,185018,0,,,,,,sin semilla,
234203,sp9,nula,236580,0,,,,,,sin semilla,
235361,sp9,nula,240045,0,,,,,,sin semilla,
236517,sp9,no informativa,185018,2,0.0,13801.5,0.5032452142206016,186520.5,13801.5,indirecta,27425.0
236721,sp9,no informativa,236580,3,0.0,13830.0,0.5042844120328168,186829.0,13830.0,indirecta,27425.0
237283,sp9,nula,185018,0,,,,,,sin semilla,
238339,sp9,nula,236580,0,,,,,,sin semilla,
238641,sp9,nula,185018,0,,,,,,sin semilla,
239856,sp9,no informativa,236580,4,0.0,13859.0,0.5053418413855971,187776.0,13859.0,indirecta,27425.0
240545,sp9,no informativa,236580,3,0.0,14021.5,0.5112670920692799,186944.0,14021.5,indirecta,27425.0
241653,sp9,nula,185018,0,,,,,,sin semilla,
241738,sp9,nula,185018,0,,,,,,sin semilla,
242628,sp9,nula,185018,0,,,,,,sin semilla,
242959,sp9,nula,185018,0,,,,,,sin semilla,
243290,sp9,nula,236580,0,,,,,,sin semilla,
243717,sp9,nula,236580,0,,,,,,sin semilla,
245423,sp9,nula,240045,0,,,,,,sin semilla,
245680,sp9,nula,236580,0,,,,,,sin semilla,
248159,sp9,nula,185018,0,,,,,,sin semilla,
248160,sp9,no informativa,185018,2,0.0,13828.5,0.5042297174111212,186798.5,13828.5,indirecta,27425.0
248320,sp9,no informativa,185018,3,0.0,14053.5,0.5124339106654512,188106.0,14053.5,indirecta,27425.0
248421,sp9,nula,236580,0,,,,,,sin semilla,
248855,sp9,no informativa,236580,3,0.0,13802.5,0.503281677301732,186565.5,13802.5,indirecta,27425.0
249070,sp9,nula,236580,0,,,,,,sin semilla,
249361,sp9,nula,236580,0,,,,,,sin semilla,
249612,sp9,nula,236580,0,,,,,,sin semilla,
249684,sp9,nula,185018,0,,,,,,sin semilla,
249897,sp9,nula,185018,0,,,,,,sin semilla,
250131,sp9,nula,185018,0,,,,,,sin semilla,
250436,sp9,no informativa,185018,3,0.0,13734.0,0.5007839562443026,184620.0,13734.0,indirecta,27425.0
251954,sp9,nula,185018,0,,,,,,sin semilla,
252389,sp9,no informativa,236580,3,0.0,13800.0,0.5031905195989061,185649.5,13800.0,indirecta,27425.0
257866,sp9,nula,236580,0,,,,,,sin semilla,
259022,sp9,no informativa,236580,4,0.0,13832.0,0.5043573381950774,186013.5,13832.0,indirecta,27425.0
259952,sp9,no informativa,185018,2,0.0,14006.5,0.5107201458523245,186583.0,14006.5,indirecta,27425.0
260825,sp9,nula,236580,0,,,,,,sin semilla,
261866,sp9,nula,236580,0,,,,,,sin semilla,
261955,sp9,nula,236580,0,,,,,,sin semilla,
262077,sp9,nula,240045,0,,,,,,sin semilla,
264392,sp9,nula,185018,0,,,,,,sin semilla,
265665,sp9,nula,236580,0,,,,,,sin semilla,
267032,sp9,nula,240045,0,,,,,,sin semilla,
267971,sp9,nula,185018,0,,,,,,sin semilla,
268539,sp9,nula,185018,0,,,,,,sin semilla,
269123,sp9,nula,185018,0,,,,,,sin semilla,
269880,sp9,nula,185018,0,,,,,,sin semilla,
270025,sp9,nula,236580,0,,,,,,sin semilla,
270069,sp9,no informativa,185018,5,0.0,14093.5,0.5138924339106654,187940.0,14093.5,indirecta,27425.0
270414,sp9,no informativa,185018,2,0.0,13797.0,0.503081130355515,185577.0,13797.0,indirecta,27425.0
270643,sp9,nula,236580,0,,,,,,sin semilla,
271168,sp9,no informativa,236580,17,0.0,14258.0,0.5198906107566089,189723.5,14258.0,indirecta,27425.0
271281,sp9,nula,236580,0,,,,,,sin semilla,
272123,sp9,nula,236580,0,,,,,,sin semilla,
273280,sp9,nula,236580,0,,,,,,sin semilla,
274000,sp9,nula,185018,0,,,,,,sin semilla,
275234,sp9,nula,236580,0,,,,,,sin semilla,
277442,sp9,nula,236580,0,,,,,,sin semilla,
278156,sp9,nula,185018,0,,,,,,sin semilla,
278234,sp9,no informativa,185018,5,0.0,14023.5,0.5113400182315405,187020.5,14023.5,indirecta,27425.0
278932,sp9,nula,236580,0,,,,,,sin semilla,
279135,sp9,nula,185018,0,,,,,,sin semilla,
279721,sp9,nula,236580,0,,,,,,sin semilla,
280800,sp9,nula,240045,0,,,,,,sin semilla,
282011,sp9,informativa,185018,4,3.792806158903165e-05,17.5,0.0006381039197812,170.5,17.5,indirecta,27425.0
284531,sp9,nula,236580,0,,,,,,sin semilla,
284728,sp9,no informativa,185018,5,0.0,13841.0,0.5046855059252506,186282.5,13841.0,indirecta,27425.0
284753,sp9,nula,185018,0,,,,,,sin semilla,
285175,sp9,nula,185018,0,,,,,,sin semilla,
286065,sp9,nula,185018,0,,,,,,sin semilla,
287107,sp9,no informativa,236580,2,0.0,13729.0,0.5006016408386509,184660.5,13729.0,indirecta,27425.0
287445,sp9,nula,236580,0,,,,,,sin semilla,
288722,sp9,nula,236580,0,,,,,,sin semilla,
289022,sp9,nula,236580,0,,,,,,sin semilla,
289697,sp9,nula,240045,0,,,,,,sin semilla,
289950,sp9,nula,240045,0,,,,,,sin semilla,
289987,sp9,nula,185018,0,,,,,,sin semilla,
290256,sp9,no informativa,111865,3,0.0,13775.0,0.5022789425706472,185238.5,13775.0,indirecta,27425.0
290426,sp9,nula,185018,0,,,,,,sin semilla,
291096,sp9,no informativa,240045,2,0.0,13737.5,0.5009115770282588,184620.0,13737.5,indirecta,27425.0
299848,sp9,nula,240045,0,,,,,,sin semilla,
300320,sp9,nula,236580,0,,,,,,sin semilla,
300886,sp9,no informativa,185018,3,0.0,13741.0,0.5010391978122152,184657.5,13741.0,indirecta,27425.0
301980,sp9,no informativa,236580,2,0.0,13933.5,0.5080583409298086,184725.0,13933.5,indirecta,27425.0
302559,sp9,nula,185018,0,,,,,,sin semilla,
302675,sp9,nula,236580,0,,,,,,sin semilla,
303708,sp9,nula,236580,0,,,,,,sin semilla,
304031,sp9,nula,236580,0,,,,,,sin semilla,
304104,sp9,no informativa,236580,5,0.0,13716.5,0.5001458523245215,184373.0,13716.5,indirecta,27425.0
305272,sp9,no informativa,236580,6,0.0,14291.0,0.5210938924339107,188793.5,14291.0,indirecta,27425.0
306339,sp9,nula,236580,0,,,,,,sin semilla,
306434,sp9,nula,185018,0,,,,,,sin semilla,
309726,sp9,no informativa,236580,6,0.0,13983.5,0.5098814949863263,185463.0,13983.5,indirecta,27425.0
309876,sp9,nula,236580,0,,,,,,sin semilla,
310386,sp9,nula,185018,0,,,,,,sin semilla,
311802,sp9,no informativa,236580,2,0.0,13975.5,0.5095897903372835,185326.5,13975.5,indirecta,27425.0
312565,sp9,nula,236580,0,,,,,,sin semilla,
314667,sp9,nula,240045,0,,,,,,sin semilla,
315179,sp9,no informativa,236580,7,0.0,13839.5,0.5046308113035551,187093.0,13839.5,indirecta,27425.0
316138,sp9,nula,236580,0,,,,,,sin semilla,
316335,sp9,nula,240045,0,,,,,,sin semilla,
316929,sp9,nula,240045,0,,,,,,sin semilla,
319376,sp9,nula,236580,0,,,,,,sin semilla,
321424,sp9,nula,236580,0,,,,,,sin semilla,
323470,sp9,nula,185018,0,,,,,,sin semilla,
325328,sp9,nula,240045,0,,,,,,sin semilla,
326077,sp9,no informativa,236580,10,0.0,13833.0,0.5043938012762078,186676.0,13833.0,indirecta,27425.0
326720,sp9,nula,236580,0,,,,,,sin semilla,
326919,sp9,no informativa,236580,3,0.0,14090.5,0.5137830446672744,187017.5,14090.5,indirecta,27425.0
327302,sp9,nula,185018,0,,,,,,sin semilla,
327820,sp9,nula,236580,0,,,,,,sin semilla,
331481,sp9,nula,236580,0,,,,,,sin semilla,
331999,sp9,nula,236580,0,,,,,,sin semilla,
332678,sp9,nula,236580,0,,,,,,sin semilla,
332960,sp9,nula,236580,0,,,,,,sin semilla,
334654,sp9,nula,236580,0,,,,,,sin semilla,
336371,sp9,nula,185018,0,,,,,,sin semilla,
338528,sp9,nula,185018,0,,,,,,sin semilla,
338578,sp9,nula,236580,0,,,,,,sin semilla,
338619,sp9,nula,236580,0,,,,,,sin semilla,
339325,sp9,nula,236580,0,,,,,,sin semilla,
339345,sp9,nula,236580,0,,,,,,sin semilla,
340809,sp9,nula,185018,0,,,,,,sin semilla,
341092,sp9,nula,236580,0,,,,,,sin semilla,
341985,sp9,nula,185018,0,,,,,,sin semilla,
344294,sp9,nula,185018,0,,,,,,sin semilla,
344319,sp9,nula,236580,0,,,,,,sin semilla,
344791,sp9,no informativa,185018,4,0.0,14005.5,0.5106836827711941,186216.0,14005.5,indirecta,27425.0
344825,sp9,nula,185018,0,,,,,,sin semilla,
345359,sp9,nula,236580,0,,,,,,sin semilla,
345803,sp9,informativa,240045,9,0.0004685039891657,28.0,0.0010209662716499,308.0,28.0,directa,27425.0
346257,sp9,nula,185018,0,,,,,,sin semilla,
346537,sp9,no informativa,236580,58,0.0,14764.5,0.538359161349134,194158.0,14764.5,indirecta,27425.0
348140,sp9,nula,236580,0,,,,,,sin semilla,
348800,sp9,nula,185018,0,,,,,,sin semilla,
348962,sp9,no informativa,185018,2,0.0,13728.5,0.5005834092980856,184662.5,13728.5,indirecta,27425.0
349342,sp9,no informativa,236580,4,0.0,13963.0,0.509134001823154,184970.5,13963.0,indirecta,27425.0
