AUC01,AUC,YoudenCutOff,N_targets,params,alpha,beta,lambda_,gamma
0.5808250385896628,0.8659117595950149,0.6564811868967579,4073,5 3 4 1,1.2,1.0,,0.8
0.5805082926098029,0.86646845817479,0.662341595050636,4073,5 3 2 1,1.2,1.0,0.5,0.8
0.580361102420046,0.8668409858458783,0.6574070524860538,4073,4 3 4 1,0.9,1.0,,0.8
0.5801575714558926,0.8657959265747222,0.6555847087955473,4073,5 3 4 2,1.2,1.0,,1.0
0.5799688241935781,0.8654928015560887,0.6600115186176125,4073,5 3 1 1,1.2,1.0,0.0,0.8
0.5799101428330987,0.8669213688777129,0.6672315772392627,4073,5 3 3 1,1.2,1.0,1.0,0.8
0.5798308363080782,0.867492554903494,0.6621667075536064,4073,4 3 2 1,0.9,1.0,0.5,0.8
0.5798047831176927,0.8656858765542361,0.6555559601658989,4073,5 3 4 3,1.2,1.0,,1.2
0.5795072886250717,0.8679414461220867,0.667155553085303,4073,4 3 3 1,0.9,1.0,1.0,0.8
0.5793273302301563,0.8667041104258291,0.6568276078840243,4073,4 3 4 2,0.9,1.0,,1.0
0.5790485937678795,0.8664443013401546,0.6593554110031867,4073,4 3 1 1,0.9,1.0,0.0,0.8
0.5789512360561752,0.8666115691193719,0.6569009168896283,4073,4 3 4 3,0.9,1.0,,1.2
0.5780656809798507,0.8678827243841192,0.6584188445350772,4073,3 3 4 1,0.6,1.0,,0.8
0.5780063327857295,0.868560839340732,0.668454032857767,4073,3 3 2 1,0.6,1.0,0.5,0.8
0.5773121589646047,0.8677579340361627,0.6595146464685184,4073,3 3 4 2,0.6,1.0,,1.0
0.5768916203283969,0.8676671628999574,0.659009628874357,4073,3 3 4 3,0.6,1.0,,1.2
0.5768340392434266,0.8688324539979333,0.6669177380322648,4073,3 3 3 1,0.6,1.0,1.0,0.8
0.5768313719088594,0.8674132632548217,0.6600647035824627,4073,3 3 1 1,0.6,1.0,0.0,0.8
0.5755290458064033,0.8688208613792185,0.6632037345108772,4073,2 3 4 1,0.3,1.0,,0.8
0.5752896525289932,0.8695782679845038,0.6653769711977064,4073,2 3 2 1,0.3,1.0,0.5,0.8
0.574956235708088,0.8686638619184152,0.6625412383120848,4073,2 3 4 2,0.3,1.0,,1.0
0.5748775493383543,0.8682449105342644,0.660019983491898,4073,2 3 1 1,0.3,1.0,0.0,0.8
0.5745774741995395,0.8684960417928412,0.6615746454974536,4073,2 3 4 3,0.3,1.0,,1.2
0.5731684547143938,0.869717965029315,0.669945927021923,4073,2 3 3 1,0.3,1.0,1.0,0.8
0.5708978861640288,0.8685861274871823,0.6530719188496459,4073,1 3 1 1,0.0,1.0,0.0,0.8
