params,AUC01,AUC,YoudenCutOff,N_targets,alpha,beta,lambda_,gamma
5 1 2 1,0.5251245397444227,0.8662630677877052,0.7241730238465485,2187,1.2,0.0,0.5,0.8
3 4 4 1,0.5248086780737853,0.9165147667797737,0.7595754221007627,2187,0.6,1.5,,0.8
5 4 3 1,0.5239062161576782,0.9095213412179551,0.7743818541525886,2187,1.2,1.5,1.0,0.8
1 1 3 1,0.5233647390080138,0.7639339562912285,0.4954261172519372,2187,0.0,0.0,1.0,0.8
2 4 1 1,0.5226878925709335,0.9177431330446002,0.7552154807318574,2187,0.3,1.5,0.0,0.8
4 4 2 1,0.5224622770919067,0.913618642782426,0.766221324844429,2187,0.9,1.5,0.5,0.8
3 1 3 1,0.5220561692296585,0.8580261990492095,0.6724571054319399,2187,0.6,0.0,1.0,0.8
4 1 3 1,0.5220561692296585,0.8629052887494979,0.6955311128660637,2187,0.9,0.0,1.0,0.8
2 1 3 1,0.5219659230380478,0.8473486295639947,0.6449779258933597,2187,0.3,0.0,1.0,0.8
5 1 3 1,0.5218756768464371,0.8658668968006491,0.7141209451776347,2187,1.2,0.0,1.0,0.8
4 4 3 1,0.521740307559021,0.911918419433054,0.7641072402647626,2187,0.9,1.5,1.0,0.8
2 4 4 3,0.5216500613674103,0.9177051392267372,0.7562575968789584,2187,0.3,1.5,,1.2
2 4 4 2,0.5214695689841888,0.9176251310811845,0.7566755288754523,2187,0.3,1.5,,1.0
2 4 4 1,0.5195743989603638,0.9173941527916359,0.7577095034901542,2187,0.3,1.5,,0.8
2 4 3 1,0.5176792289365388,0.9143008730436575,0.740503731686452,2187,0.3,1.5,1.0,0.8
3 4 3 1,0.5174084903617068,0.9135027013302961,0.7642091601888714,2187,0.6,1.5,1.0,0.8
3 4 2 1,0.5170475055952639,0.9153871142861076,0.7603636430523026,2187,0.6,1.5,0.5,0.8
1 4 3 1,0.5152425817630496,0.9119548553033588,0.7356420306911648,2187,0.0,1.5,1.0,0.8
1 4 1 1,0.5151072124756335,0.916302081809937,0.7528083009858189,2187,0.0,1.5,0.0,0.8
1 4 4 3,0.514791350804996,0.9163039915521047,0.7445283625358039,2187,0.0,1.5,,1.2
1 4 4 2,0.514791350804996,0.9161678972944682,0.7418443706881916,2187,0.0,1.5,,1.0
2 4 2 1,0.5143401198469425,0.91640762019289,0.7616798574568446,2187,0.3,1.5,0.5,0.8
1 4 4 1,0.5142498736553317,0.9159401354127813,0.7350543326672354,2187,0.0,1.5,,0.8
1 4 2 1,0.514159627463721,0.9147457424559906,0.7310692033269317,2187,0.0,1.5,0.5,0.8
