params,AUC01,AUC,YoudenCutOff,N_targets,alpha,beta,lambda_,gamma
2 4 4 1,0.5831364236935278,0.7962466472256238,0.5214571711660354,10695,0.3,1.5,,0.8
4 1 1 1,0.5830494029894,0.8101428769896643,0.5398401129253363,10695,0.9,0.0,0.0,0.8
2 4 4 2,0.5826790590625304,0.7956693305684635,0.5224968443340527,10695,0.3,1.5,,1.0
3 1 4 2,0.5826406080537297,0.8110784592515496,0.5344245829770484,10695,0.6,0.0,,1.0
1 4 2 1,0.582432163111284,0.7944840426864302,0.5302604612022748,10695,0.0,1.5,0.5,0.8
2 4 4 3,0.5820597954471092,0.7953101711480489,0.5239491293076537,10695,0.3,1.5,,1.2
3 1 1 1,0.5814304131451614,0.8102341455028215,0.535301383063914,10695,0.6,0.0,0.0,0.8
3 1 4 3,0.5810013808364382,0.8107967638575362,0.5333604788468587,10695,0.6,0.0,,1.2
1 2 1 1,0.5808880515473415,0.7915171484057364,0.5115273423184985,10695,0.0,0.5,0.0,0.8
2 1 4 1,0.5807620239812331,0.8117009963617287,0.5339386782849465,10695,0.3,0.0,,0.8
2 4 1 1,0.580430686916344,0.7945263720319112,0.5256647257624496,10695,0.3,1.5,0.0,0.8
2 1 4 2,0.5803132399964102,0.8112171882743298,0.5370061213132999,10695,0.3,0.0,,1.0
2 1 4 3,0.5799921943102977,0.8109127612714297,0.5382982477571019,10695,0.3,0.0,,1.2
2 1 1 1,0.5799275858222469,0.8102867371765863,0.537068555994408,10695,0.3,0.0,0.0,0.8
1 4 4 1,0.5792204920077757,0.7915311735877242,0.5261289140437313,10695,0.0,1.5,,0.8
1 4 4 2,0.5780912465914193,0.7908186811010176,0.5245191850916839,10695,0.0,1.5,,1.0
1 4 4 3,0.5775246001459358,0.7903088530457762,0.5235663775669477,10695,0.0,1.5,,1.2
1 4 1 1,0.5753430113308242,0.7891644048164086,0.5215630386687842,10695,0.0,1.5,0.0,0.8
1 1 3 1,0.5597590198376444,0.7821046291818022,0.4674158828399637,10695,0.0,0.0,1.0,0.8
1 1 4 1,0.5578426485421832,0.7723552297211151,0.4431993702240862,10695,0.0,0.0,,0.8
1 1 4 3,0.5572827748708815,0.7704145241297686,0.43781098578932376,10695,0.0,0.0,,1.2
1 1 4 2,0.5571135904321586,0.7712024392119812,0.4397274590442064,10695,0.0,0.0,,1.0
1 1 1 1,0.5566101695875673,0.7680895440006154,0.4343553619175591,10695,0.0,0.0,0.0,0.8
