target_id,druggable,score_b1,rank_b1,pct_b1,score_b0,rank_b0,pct_b0,quinasa,especie
352521,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
352761,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
238582,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
346083,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
199977,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
391221,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
394323,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
277815,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
214944,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
132426,0,4.6344703923646696e-05,8135.0,36.95425014765345,0.010195834863202273,7512.0,34.12384716732543,True,28
251443,0,4.443028551826736e-05,8143.0,36.990595611285265,0.006785727700300848,7904.0,35.90477488528463,True,28
302929,0,4.329832150505616e-05,8146.0,37.0042251601472,0.0012989496451516847,8601.0,39.07137340420699,True,28
370568,0,3.9106549080503675e-05,8174.5,37.13370587433556,0.0012524159086380949,8624.5,39.17813820362546,True,28
62559,0,3.9106549080503675e-05,8174.5,37.13370587433556,0.0012524159086380949,8624.5,39.17813820362546,True,28
386100,0,3.9106549080503675e-05,8174.5,37.13370587433556,0.0012524159086380949,8624.5,39.17813820362546,True,28
326347,0,3.9106549080503675e-05,8174.5,37.13370587433556,0.0012524159086380949,8624.5,39.17813820362546,True,28
326941,0,3.9106549080503675e-05,8174.5,37.13370587433556,0.0012524159086380949,8624.5,39.17813820362546,True,28
35021,0,3.9106549080503675e-05,8174.5,37.13370587433556,0.0012524159086380949,8624.5,39.17813820362546,True,28
345198,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
109078,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
20870,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
311847,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
215956,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
383527,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
54664,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
27951,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
91551,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
68856,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
276741,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
83184,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
325569,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
259501,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
271094,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
18243,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
58491,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
304475,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
167880,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
157259,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
123210,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
117301,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
332923,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
42063,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
47429,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
72841,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
393655,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
114998,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
242551,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
326705,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
329119,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
141651,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
281093,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
30537,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
315654,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
190776,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
393786,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
382960,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
164804,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
202687,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
204293,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
138450,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
337433,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
82015,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
134376,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
114188,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
132545,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
396995,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
315012,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
289280,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
39990,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
91908,0,3.785570580018605e-05,8234.5,37.40629685157421,0.008359128521389715,7697.5,34.96660760528827,True,28
31175,0,3.784029229812897e-05,8262.5,37.53350597428558,0.008324864305592011,7725.5,35.09381672799964,True,28
19794,0,3.784029229812897e-05,8262.5,37.53350597428558,0.008324864305592011,7725.5,35.09381672799964,True,28
43662,0,3.784029229812897e-05,8262.5,37.53350597428558,0.008324864305592011,7725.5,35.09381672799964,True,28
244417,0,3.784029229812897e-05,8262.5,37.53350597428558,0.008324864305592011,7725.5,35.09381672799964,True,28
360939,0,3.78402922977653e-05,8267.0,37.55395029757848,0.00832486430550837,7730.0,35.11426105129254,True,28
124528,0,3.78402922977653e-05,8267.0,37.55395029757848,0.00832486430550837,7730.0,35.11426105129254,True,28
11984,0,3.78402922977653e-05,8267.0,37.55395029757848,0.00832486430550837,7730.0,35.11426105129254,True,28
362273,1,3.78402922977653e-05,8267.0,37.55395029757848,0.00832486430550837,7730.0,35.11426105129254,True,28
224653,0,3.78402922977653e-05,8267.0,37.55395029757848,0.00832486430550837,7730.0,35.11426105129254,True,28
50485,0,3.7840292297765294e-05,8270.0,37.56757984644042,0.008324864305508365,7733.0,35.127890600154466,True,28
246434,0,3.7510794849262376e-05,8279.5,37.610740084503206,0.0011545970723321447,8724.5,39.63245649902321,True,28
294391,0,3.7510794849262376e-05,8279.5,37.610740084503206,0.0011545970723321447,8724.5,39.63245649902321,True,28
295594,0,3.2784035324842325e-05,8303.0,37.71750488392168,0.00723922206264456,7857.0,35.69124528644768,True,28
226601,0,3.278400310086669e-05,8304.0,37.72204806687565,0.007239217688971362,7858.0,35.69578846940166,True,28
186149,0,3.2784002901466004e-05,8305.0,37.72659124982963,0.007239217653094985,7859.0,35.70033165235564,True,28
242710,0,3.278400290115104e-05,8306.0,37.731134432783605,0.007239217653022546,7860.0,35.70487483530962,True,28
283711,0,2.5189497589277984e-05,8437.0,38.326291399754666,0.00337539267696325,8212.0,37.30407523510972,True,28
280026,0,2.182809330553928e-05,8487.5,38.555722138930534,0.0029528494873921392,8256.5,37.50624687656172,True,28
67035,0,2.182809330553928e-05,8487.5,38.555722138930534,0.0029528494873921392,8256.5,37.50624687656172,True,28
104139,0,2.151515844578828e-05,8493.5,38.5829812366544,0.0007960608624941663,8879.5,40.336649856889736,True,28
300781,0,2.014070149924746e-05,8521.0,38.707918767888785,0.00934528549565082,7602.0,34.53273363318341,True,28
313928,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
87374,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
104914,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
54159,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
71590,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
60494,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
